,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001,Unlabeled:5002,Unlabeled:5002,Unlabeled:5002,Unlabeled:5003,Unlabeled:5003,Unlabeled:5003,Unlabeled:5004,Unlabeled:5004,Unlabeled:5004,Unlabeled:5005,Unlabeled:5005,Unlabeled:5005,Unlabeled:5006,Unlabeled:5006,Unlabeled:5006,Unlabeled:5007,Unlabeled:5007,Unlabeled:5007,Unlabeled:5008,Unlabeled:5008,Unlabeled:5008,Unlabeled:5009,Unlabeled:5009,Unlabeled:5009,Unlabeled:5010,Unlabeled:5010,Unlabeled:5010,Unlabeled:5021,Unlabeled:5021,Unlabeled:5021
,,8392B20CF49E35701388,8392B20CF49E35701388,8392B20CF49E35701388,8392B20CF49E35701389,8392B20CF49E35701389,8392B20CF49E35701389,8392B20CF49E3570138A,8392B20CF49E3570138A,8392B20CF49E3570138A,8392B20CF49E3570138B,8392B20CF49E3570138B,8392B20CF49E3570138B,8392B20CF49E3570138C,8392B20CF49E3570138C,8392B20CF49E3570138C,8392B20CF49E3570138D,8392B20CF49E3570138D,8392B20CF49E3570138D,8392B20CF49E3570138E,8392B20CF49E3570138E,8392B20CF49E3570138E,8392B20CF49E3570138F,8392B20CF49E3570138F,8392B20CF49E3570138F,8392B20CF49E35701390,8392B20CF49E35701390,8392B20CF49E35701390,8392B20CF49E35701391,8392B20CF49E35701391,8392B20CF49E35701391,8392B20CF49E35701392,8392B20CF49E35701392,8392B20CF49E35701392,8392B20CF49E3570139D,8392B20CF49E3570139D,8392B20CF49E3570139D
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1071,8.925,0.019421,0.468233,0.162491,0.015587,0.641067,0.174421,0.009981,-0.000354,0.010031,0.009928,-0.000276,0.21041,0.113662,1.457954,0.148862,0.116556,1.388869,0.154067,0.11722,1.280303,0.159954,0.087127,1.150607,0.167807,0.056519,1.016788,0.173632,0.014184,0.796502,0.176446,0.160416,-0.000365,0.010298,,,
1072,8.933333,0.021129,0.468113,0.162928,0.016958,0.641002,0.174649,0.009979,-0.000321,0.010028,0.009934,-0.000251,0.210416,0.113667,1.457955,0.148843,0.116557,1.388877,0.154071,0.117388,1.280344,0.159953,0.087508,1.150579,0.167827,0.057177,1.016703,0.17369,0.01528,0.796458,0.176576,0.16042,-0.000336,0.010285,,,
1073,8.941667,0.022801,0.468116,0.163258,0.01832,0.640977,0.174868,0.00998,-0.000329,0.010014,0.009934,-0.000251,0.210403,0.113665,1.457952,0.148835,0.116574,1.388864,0.154051,0.117551,1.280355,0.159919,0.087904,1.150546,0.167834,0.057847,1.016623,0.173744,0.016333,0.796404,0.176706,0.160426,-0.000302,0.010288,,,
1074,8.95,0.02444,0.467988,0.163591,0.019656,0.640872,0.175139,0.009976,-0.00032,0.010008,0.009932,-0.000233,0.21039,0.113655,1.457969,0.148817,0.116589,1.388882,0.154043,0.117644,1.280417,0.159896,0.088215,1.150558,0.167866,0.058432,1.016583,0.17377,0.017414,0.796292,0.176799,0.160418,-0.000304,0.01028,,,
1075,8.958333,0.02619,0.467887,0.164026,0.021006,0.640809,0.175367,0.009983,-0.000292,0.010001,0.009923,-0.000225,0.210394,0.113675,1.457969,0.14881,0.116589,1.388876,0.154036,0.117798,1.280446,0.159925,0.088618,1.15055,0.16789,0.059019,1.016555,0.173827,0.01849,0.796211,0.176873,0.160418,-0.000275,0.010259,,,
1076,8.966667,0.027905,0.467779,0.164285,0.02245,0.640711,0.175571,0.009972,-0.000298,0.010007,0.009939,-0.000237,0.210382,0.113665,1.457974,0.148806,0.116608,1.388886,0.154029,0.117941,1.280484,0.159933,0.088991,1.150528,0.167928,0.059651,1.01646,0.173899,0.019526,0.796214,0.176936,0.160425,-0.000277,0.010268,,,
1077,8.975,0.029665,0.467833,0.164593,0.023772,0.640554,0.175762,0.009972,-0.000312,0.01001,0.009934,-0.000246,0.210393,0.113666,1.457966,0.148803,0.116626,1.388893,0.15404,0.118089,1.280496,0.15996,0.089382,1.150501,0.167956,0.060348,1.016359,0.173961,0.020572,0.796132,0.177114,0.160418,-0.000292,0.010267,,,
1078,8.983333,0.031466,0.467707,0.164926,0.025194,0.640508,0.175933,0.009966,-0.00032,0.010014,0.009922,-0.00025,0.210398,0.113681,1.457958,0.148832,0.116617,1.388898,0.154048,0.118285,1.280516,0.159973,0.089839,1.150469,0.168025,0.061052,1.016225,0.173986,0.021671,0.796005,0.177213,0.160426,-0.000321,0.010278,,,
1079,8.991667,0.033221,0.467539,0.165212,0.026585,0.640349,0.176136,0.009973,-0.000337,0.010027,0.00994,-0.000276,0.210424,0.113679,1.45796,0.148873,0.116623,1.388893,0.154065,0.118447,1.280552,0.16002,0.090275,1.150433,0.168084,0.061699,1.016196,0.174065,0.022738,0.795958,0.177322,0.160411,-0.000346,0.010304,,,
1080,9,0.035,0.467455,0.165481,0.028082,0.640234,0.176353,0.009984,-0.000359,0.010036,0.009935,-0.000295,0.210426,0.113676,1.457934,0.148879,0.116633,1.388888,0.154068,0.118589,1.280576,0.16004,0.090713,1.150425,0.168109,0.062354,1.016124,0.174103,0.023865,0.795834,0.17742,0.16041,-0.000371,0.010326,,,
1081,9.008333,0.036917,0.467282,0.165729,0.029587,0.640117,0.176512,0.009977,-0.000366,0.010049,0.009929,-0.000292,0.210442,0.113685,1.457909,0.148871,0.116643,1.388885,0.154077,0.118713,1.280628,0.160059,0.091091,1.150427,0.168131,0.063083,1.016026,0.174185,0.02505,0.795625,0.177464,0.160414,-0.000383,0.010328,,,
1082,9.016667,0.038704,0.46725,0.165943,0.031038,0.64,0.176653,0.009973,-0.000359,0.010032,0.009942,-0.000303,0.210428,0.113697,1.457938,0.148876,0.116643,1.388891,0.154075,0.118815,1.280727,0.160064,0.091439,1.15044,0.168158,0.063791,1.015972,0.174267,0.026157,0.795476,0.177544,0.160411,-0.000374,0.010322,,,
1083,9.025,0.040591,0.467123,0.166064,0.032559,0.639876,0.176776,0.009981,-0.000327,0.010019,0.009939,-0.000273,0.210428,0.113688,1.457949,0.148863,0.116655,1.3889,0.154057,0.118946,1.280808,0.160035,0.091805,1.150443,0.16818,0.064438,1.015934,0.174298,0.027317,0.795354,0.177636,0.160416,-0.000335,0.010307,,,
1084,9.033333,0.042452,0.467009,0.166213,0.034051,0.639769,0.17687,0.009983,-0.000328,0.010011,0.009931,-0.000254,0.210403,0.113692,1.457968,0.148843,0.116656,1.388926,0.154034,0.11906,1.280887,0.160034,0.092168,1.150448,0.168186,0.065064,1.015922,0.174336,0.028492,0.795264,0.177706,0.16041,-0.000303,0.010282,,,
1085,9.041667,0.044382,0.466863,0.166336,0.035522,0.63969,0.176924,0.009977,-0.000304,0.009993,0.009939,-0.000239,0.210384,0.1137,1.457994,0.14882,0.116677,1.388952,0.154011,0.119185,1.280933,0.160028,0.092593,1.150446,0.168197,0.06577,1.015866,0.174395,0.029649,0.79513,0.177768,0.160428,-0.000281,0.010254,,,
1086,9.05,0.046185,0.466899,0.166471,0.037001,0.639565,0.177061,0.009979,-0.000281,0.009979,0.009927,-0.00023,0.210383,0.113692,1.458002,0.148795,0.116687,1.388973,0.153989,0.119334,1.280987,0.160027,0.092956,1.150464,0.168214,0.066463,1.015782,0.174442,0.03069,0.795111,0.177859,0.16043,-0.000267,0.010249,,,
1087,9.058333,0.048133,0.46686,0.166568,0.038537,0.63948,0.177158,0.009978,-0.000283,0.009988,0.009933,-0.000231,0.210386,0.113705,1.458019,0.148807,0.116698,1.388992,0.153997,0.119482,1.281022,0.160036,0.093372,1.150438,0.168262,0.067129,1.015682,0.17448,0.031796,0.795063,0.177941,0.16043,-0.000262,0.010246,,,
1088,9.066667,0.049957,0.466767,0.166652,0.039984,0.639486,0.177231,0.00999,-0.000306,0.010001,0.009939,-0.000264,0.210394,0.113702,1.457989,0.14881,0.116708,1.388986,0.15401,0.119601,1.281028,0.160078,0.093719,1.150407,0.168299,0.067794,1.015601,0.174568,0.032945,0.794908,0.177994,0.160421,-0.0003,0.010263,,,
1089,9.075,0.051886,0.466669,0.166673,0.041375,0.639385,0.177323,0.009981,-0.00034,0.010019,0.009934,-0.000273,0.210415,0.113715,1.457969,0.148862,0.116706,1.388964,0.15402,0.119658,1.281059,0.160107,0.09404,1.150388,0.168356,0.068392,1.015524,0.174657,0.03394,0.794765,0.178073,0.160423,-0.000321,0.010297,,,
1090,9.083333,0.053784,0.466637,0.166672,0.042862,0.639286,0.177387,0.009992,-0.000354,0.010042,0.009945,-0.000281,0.210429,0.113712,1.457942,0.148878,0.116694,1.38895,0.154042,0.119707,1.281069,0.160119,0.094387,1.150365,0.168417,0.068946,1.01546,0.174758,0.03499,0.794583,0.178159,0.160421,-0.000342,0.010326,,,
1091,9.091667,0.055591,0.466606,0.166723,0.04434,0.639181,0.177409,0.009986,-0.000383,0.010061,0.009954,-0.000311,0.210466,0.113729,1.457913,0.148904,0.11671,1.388939,0.15406,0.119778,1.281064,0.160147,0.094685,1.150356,0.168452,0.069473,1.015392,0.174834,0.036043,0.794502,0.178211,0.160421,-0.00036,0.010343,,,
1092,9.1,0.057604,0.466645,0.166773,0.0457,0.639088,0.177397,0.009989,-0.000387,0.01006,0.009947,-0.000325,0.210465,0.11373,1.457898,0.1489,0.116704,1.38893,0.154047,0.119893,1.28109,0.160174,0.095016,1.15035,0.168475,0.070039,1.015302,0.17489,0.036992,0.794474,0.178194,0.160423,-0.000371,0.010356,,,
1093,9.108333,0.059407,0.466623,0.166723,0.0471,0.639046,0.177414,0.009996,-0.000371,0.010061,0.00994,-0.000309,0.210448,0.113726,1.457912,0.148901,0.116716,1.38894,0.154046,0.119974,1.281075,0.160145,0.095349,1.150346,0.168517,0.070632,1.015211,0.174877,0.037981,0.794376,0.17823,0.160429,-0.00038,0.010349,,,
1094,9.116667,0.061212,0.466646,0.166587,0.048509,0.639079,0.177371,0.009984,-0.000356,0.010033,0.009935,-0.000261,0.210425,0.113716,1.457947,0.14887,0.116715,1.388964,0.154016,0.120099,1.281118,0.160146,0.095696,1.150335,0.1685,0.071182,1.015136,0.174847,0.038961,0.794323,0.178273,0.160423,-0.000313,0.010299,,,
1095,9.125,0.063088,0.466633,0.166435,0.04996,0.639121,0.177273,0.009982,-0.000306,0.010009,0.009933,-0.000255,0.210413,0.113737,1.457979,0.148843,0.116733,1.388983,0.154,0.120235,1.281165,0.160135,0.096075,1.150302,0.168479,0.071713,1.015085,0.1748,0.039986,0.794258,0.178207,0.160426,-0.00029,0.010279,,,
1096,9.133333,0.064941,0.466632,0.166372,0.051277,0.639138,0.177223,0.009976,-0.000257,0.009979,0.009934,-0.00023,0.210379,0.113729,1.458015,0.148794,0.116751,1.389009,0.153969,0.120365,1.281204,0.160116,0.096424,1.150266,0.168476,0.072301,1.015051,0.1748,0.040968,0.79426,0.178142,0.160442,-0.000251,0.010252,,,
1097,9.141667,0.066715,0.466756,0.166229,0.052661,0.639105,0.177109,0.009985,-0.000261,0.009978,0.009942,-0.000183,0.210376,0.113736,1.458037,0.148801,0.116757,1.389033,0.153969,0.120469,1.28126,0.160097,0.096751,1.150248,0.168474,0.072868,1.01501,0.174785,0.041904,0.794264,0.178122,0.16044,-0.000242,0.010244,,,
1098,9.15,0.068556,0.466806,0.166039,0.054103,0.639044,0.177025,0.009979,-0.000258,0.009979,0.009935,-0.000213,0.210362,0.113715,1.458039,0.148787,0.11674,1.389042,0.15398,0.120553,1.281301,0.160101,0.097066,1.15021,0.168457,0.073416,1.014929,0.174771,0.042958,0.794185,0.178109,0.160438,-0.000219,0.01024,,,
1099,9.158333,0.070294,0.466787,0.165953,0.055449,0.639038,0.176974,0.00998,-0.000287,0.009994,0.009933,-0.000229,0.210388,0.113724,1.458024,0.148813,0.11674,1.389029,0.153992,0.120619,1.281323,0.160123,0.097434,1.150177,0.168472,0.073977,1.014812,0.174745,0.044047,0.794096,0.178078,0.160438,-0.000281,0.010248,,,
1100,9.166667,0.072105,0.466649,0.165729,0.056811,0.638961,0.176798,0.009991,-0.000337,0.010009,0.009927,-0.000262,0.210409,0.113722,1.457983,0.148832,0.116737,1.389011,0.154018,0.12066,1.281331,0.160137,0.097718,1.150156,0.168488,0.074566,1.014739,0.174736,0.045028,0.794074,0.177988,0.160428,-0.000303,0.010289,,,
1101,9.175,0.073818,0.466643,0.165554,0.058204,0.638864,0.176704,0.009992,-0.000378,0.010042,0.009933,-0.000288,0.210438,0.113727,1.457942,0.148869,0.116727,1.388993,0.154047,0.120697,1.281323,0.160132,0.097992,1.150133,0.168498,0.075129,1.014708,0.1747,0.046056,0.793946,0.177917,0.160429,-0.000351,0.010313,,,
1102,9.183333,0.075525,0.466641,0.165402,0.059597,0.63887,0.176562,0.010015,-0.000419,0.010086,0.009942,-0.000317,0.210447,0.113715,1.457924,0.148894,0.116716,1.388973,0.154052,0.120747,1.28135,0.16014,0.098247,1.150106,0.168491,0.07568,1.01467,0.17467,0.047071,0.793799,0.177816,0.160416,-0.000395,0.010331,,,
1103,9.191667,0.077298,0.466706,0.165127,0.060907,0.638839,0.176446,0.010001,-0.000423,0.010053,0.009938,-0.00034,0.210467,0.11372,1.457887,0.148895,0.116725,1.38896,0.154045,0.120814,1.281338,0.160125,0.098559,1.150089,0.168467,0.076224,1.014617,0.174614,0.04801,0.793678,0.177676,0.160415,-0.000398,0.010348,,,
1104,9.2,0.078879,0.466694,0.164873,0.06221,0.638806,0.176186,0.010008,-0.0004,0.010046,0.009938,-0.000322,0.21045,0.113716,1.457904,0.148877,0.116741,1.388972,0.154022,0.120931,1.281349,0.160096,0.098873,1.150057,0.168423,0.076771,1.014536,0.174557,0.04898,0.793696,0.177504,0.160409,-0.000372,0.01033,,,
1105,9.208333,0.080605,0.466765,0.16456,0.063488,0.63883,0.175981,0.010003,-0.000383,0.010047,0.009937,-0.000298,0.210427,0.113726,1.457929,0.148884,0.116727,1.388978,0.15401,0.121031,1.28138,0.160062,0.099174,1.150049,0.168337,0.07729,1.014482,0.174475,0.049894,0.793698,0.177358,0.160409,-0.000343,0.01032,,,
1106,9.216667,0.08223,0.466821,0.164304,0.064729,0.638898,0.175725,0.009994,-0.000332,0.010018,0.009936,-0.000248,0.210417,0.113716,1.457965,0.148822,0.116739,1.388995,0.153989,0.121129,1.28141,0.16001,0.099488,1.15002,0.168269,0.077793,1.014454,0.174387,0.050792,0.793647,0.177164,0.160421,-0.000314,0.010289,,,
1107,9.225,0.083754,0.466927,0.163998,0.065935,0.638908,0.175431,0.009979,-0.000311,0.010005,0.009936,-0.00026,0.210401,0.113721,1.457977,0.148793,0.116743,1.389025,0.153978,0.121262,1.281412,0.159993,0.099857,1.149939,0.168173,0.078356,1.014346,0.174266,0.051682,0.793626,0.176978,0.16043,-0.000273,0.010266,,,
1108,9.233333,0.08531,0.46694,0.163526,0.067137,0.638957,0.17517,0.009989,-0.000324,0.009981,0.009939,-0.000237,0.210383,0.113709,1.458023,0.148783,0.116743,1.389041,0.153966,0.121371,1.281435,0.159975,0.100153,1.149897,0.168093,0.078854,1.014307,0.174148,0.052568,0.793617,0.176775,0.160438,-0.000271,0.010259,,,
1109,9.241667,0.086846,0.467,0.163192,0.068358,0.638976,0.174868,0.009983,-0.000282,0.00999,0.009931,-0.000236,0.21037,0.113716,1.458045,0.148807,0.116733,1.389059,0.153966,0.121417,1.281456,0.15996,0.100455,1.149865,0.168026,0.079382,1.014248,0.173992,0.053517,0.793661,0.176564,0.16042,-0.000272,0.010244,,,
1110,9.25,0.088291,0.467098,0.16288,0.069518,0.638914,0.17464,0.009982,-0.00028,0.00999,0.009931,-0.000225,0.210374,0.113709,1.458031,0.148787,0.116737,1.389066,0.15397,0.121484,1.281439,0.15994,0.100768,1.149832,0.167958,0.07993,1.014197,0.173868,0.054375,0.793609,0.176372,0.160427,-0.000273,0.010246,,,
1111,9.258333,0.08991,0.467114,0.162579,0.070693,0.638863,0.174325,0.009981,-0.000315,0.010003,0.009937,-0.000252,0.21038,0.113709,1.457996,0.14881,0.116741,1.389049,0.153994,0.121542,1.281409,0.159935,0.101034,1.149769,0.167908,0.080442,1.014094,0.173742,0.055355,0.793528,0.176183,0.160433,-0.0003,0.010265,,,
1112,9.266667,0.091283,0.467122,0.162175,0.071895,0.638914,0.174049,0.009985,-0.000333,0.010018,0.009931,-0.000255,0.210409,0.113722,1.45797,0.148829,0.116728,1.389039,0.154,0.121572,1.281384,0.159936,0.101282,1.149721,0.167828,0.080937,1.013985,0.173606,0.056336,0.793517,0.17594,0.160425,-0.00032,0.01028,,,
1113,9.275,0.092719,0.467081,0.161747,0.073076,0.638841,0.173752,0.009992,-0.000367,0.010027,0.009959,-0.000277,0.210431,0.113711,1.457946,0.14886,0.116736,1.389009,0.154009,0.121588,1.281375,0.159929,0.101534,1.149662,0.167767,0.081463,1.013895,0.173475,0.057243,0.793509,0.175724,0.160412,-0.000353,0.0103,,,
1114,9.283333,0.09411,0.467059,0.161321,0.074186,0.638774,0.173393,0.010002,-0.000357,0.010055,0.009945,-0.000311,0.21043,0.113716,1.457926,0.148878,0.116721,1.389,0.15403,0.121597,1.281359,0.159926,0.10179,1.149592,0.167683,0.08199,1.013806,0.173313,0.05819,0.793408,0.175443,0.160422,-0.000361,0.010329,,,
1115,9.291667,0.095484,0.467095,0.160899,0.075412,0.638795,0.173011,0.009998,-0.000381,0.010038,0.009939,-0.000308,0.210431,0.113721,1.457922,0.148884,0.116702,1.388995,0.154029,0.121561,1.281339,0.159925,0.102024,1.149539,0.167608,0.082466,1.0137,0.173121,0.059165,0.793289,0.175152,0.160421,-0.000373,0.01034,,,
1116,9.3,0.096816,0.46714,0.160429,0.076575,0.638811,0.172673,0.010011,-0.000377,0.010074,0.009953,-0.000301,0.210446,0.113717,1.457909,0.148877,0.116693,1.389002,0.154025,0.121554,1.281322,0.159882,0.102255,1.14954,0.167499,0.082941,1.013628,0.172931,0.060112,0.793263,0.174787,0.160427,-0.000349,0.010314,,,
1117,9.308333,0.098188,0.467095,0.15992,0.0776,0.638821,0.172245,0.009989,-0.000357,0.010037,0.009949,-0.000303,0.210424,0.113713,1.45793,0.148878,0.116691,1.389002,0.154013,0.121543,1.281343,0.159849,0.10247,1.149527,0.167386,0.083423,1.013561,0.172749,0.060932,0.793261,0.174447,0.160417,-0.000345,0.010311,,,
1118,9.316667,0.099506,0.467218,0.15943,0.07866,0.638814,0.17186,0.009992,-0.000334,0.010008,0.009947,-0.000275,0.21042,0.113728,1.457946,0.148844,0.116673,1.389018,0.154007,0.121553,1.281341,0.15981,0.102684,1.149507,0.167252,0.083822,1.013471,0.172559,0.061691,0.793286,0.17412,0.16043,-0.000308,0.010298,,,
1119,9.325,0.100689,0.467371,0.158929,0.079664,0.638923,0.171412,0.009989,-0.000341,0.010016,0.009935,-0.000246,0.210407,0.113726,1.457957,0.148835,0.116664,1.389028,0.15401,0.121575,1.281288,0.159779,0.102942,1.149417,0.167094,0.084214,1.013355,0.172355,0.062462,0.793343,0.173816,0.160427,-0.000315,0.010278,,,
1120,9.333333,0.101992,0.467446,0.158357,0.080619,0.639057,0.171,0.009981,-0.000308,0.010003,0.009936,-0.000236,0.210397,0.113736,1.457983,0.148839,0.116655,1.389027,0.154001,0.121638,1.281234,0.159751,0.103168,1.14932,0.166969,0.084596,1.01325,0.17217,0.063225,0.793307,0.173454,0.160428,-0.000298,0.010273,,,
1121,9.341667,0.103219,0.467533,0.157826,0.081621,0.639052,0.170536,0.00998,-0.000322,0.010016,0.009948,-0.000248,0.210412,0.113734,1.457982,0.148829,0.116652,1.38903,0.154009,0.121672,1.281181,0.159712,0.103404,1.149257,0.166848,0.084956,1.013149,0.171951,0.063886,0.793276,0.173085,0.160429,-0.000302,0.010282,,,
1122,9.35,0.104396,0.467634,0.15735,0.082509,0.639046,0.170076,0.009999,-0.000318,0.010014,0.009936,-0.000251,0.210397,0.113731,1.457981,0.148835,0.116631,1.389036,0.154011,0.121748,1.281074,0.159657,0.103651,1.14915,0.166718,0.085356,1.012999,0.17172,0.064536,0.793288,0.172713,0.160424,-0.000308,0.010287,,,
1123,9.358333,0.105638,0.467797,0.156787,0.083421,0.639093,0.169617,0.009979,-0.000315,0.010034,0.009934,-0.000237,0.210418,0.113721,1.457976,0.148877,0.116636,1.389013,0.154018,0.121809,1.280985,0.159651,0.103892,1.149075,0.1666,0.085746,1.012849,0.171463,0.06524,0.793364,0.17235,0.160419,-0.000315,0.0103,,,
1124,9.366667,0.106827,0.467867,0.156229,0.084347,0.639235,0.169157,0.009981,-0.000325,0.010037,0.009941,-0.000263,0.210419,0.113717,1.457967,0.148862,0.11663,1.389011,0.154022,0.121865,1.280904,0.1596,0.104123,1.149002,0.166483,0.086182,1.012739,0.171242,0.065936,0.793374,0.171911,0.160419,-0.000305,0.01031,,,
1125,9.375,0.107955,0.467881,0.155682,0.085255,0.639271,0.168662,0.009984,-0.000304,0.010031,0.009933,-0.000272,0.210423,0.113719,1.457955,0.148844,0.116616,1.389006,0.15401,0.121866,1.280852,0.15954,0.104369,1.148954,0.166333,0.086611,1.012653,0.17097,0.066681,0.793343,0.171536,0.160416,-0.000306,0.010288,,,
1126,9.383333,0.109118,0.467985,0.155049,0.086183,0.63923,0.168124,0.009986,-0.000299,0.010025,0.009934,-0.000239,0.210409,0.113719,1.457971,0.148841,0.116619,1.389003,0.154013,0.12186,1.28083,0.159505,0.104584,1.148934,0.166186,0.087013,1.012575,0.170725,0.067447,0.793341,0.171147,0.160427,-0.00029,0.010286,,,
1127,9.391667,0.110219,0.468035,0.154442,0.087192,0.639221,0.167585,0.009973,-0.000288,0.010012,0.009928,-0.000242,0.2104,0.113702,1.457974,0.148814,0.116599,1.389002,0.154023,0.121906,1.280774,0.159466,0.104862,1.148872,0.166014,0.087486,1.012443,0.170476,0.06826,0.793378,0.170729,0.160432,-0.000287,0.01029,,,
1128,9.4,0.111351,0.468053,0.153763,0.088079,0.639271,0.167005,0.009974,-0.000302,0.010004,0.00993,-0.000229,0.210398,0.1137,1.457981,0.148811,0.116591,1.388991,0.154008,0.121891,1.280777,0.159408,0.105085,1.148843,0.165861,0.087946,1.01233,0.17022,0.069094,0.79334,0.170255,0.160432,-0.000266,0.010269,,,
1129,9.408333,0.112475,0.468019,0.153048,0.089091,0.639247,0.166479,0.009979,-0.000298,0.010019,0.009923,-0.000249,0.21039,0.113702,1.457972,0.148817,0.116578,1.388986,0.154019,0.121902,1.280747,0.159376,0.105343,1.148768,0.165703,0.08842,1.012267,0.169947,0.069923,0.793296,0.169808,0.160432,-0.000299,0.010285,,,
1130,9.416667,0.113532,0.468089,0.152467,0.090108,0.639214,0.165989,0.009984,-0.000333,0.010025,0.009926,-0.000259,0.210411,0.113696,1.457965,0.148839,0.116555,1.388977,0.154034,0.121884,1.280722,0.159356,0.105538,1.14869,0.165534,0.088841,1.012199,0.169697,0.07081,0.793189,0.169354,0.160424,-0.000331,0.010293,,,
1131,9.425,0.114665,0.468139,0.151834,0.091056,0.639248,0.165455,0.009986,-0.000364,0.010055,0.009936,-0.000301,0.210437,0.113705,1.457926,0.148854,0.116557,1.388954,0.154049,0.121865,1.280683,0.159325,0.105763,1.148612,0.165371,0.089316,1.012125,0.169405,0.071717,0.793228,0.168912,0.160411,-0.000356,0.010325,,,
1132,9.433333,0.115763,0.468076,0.151111,0.092002,0.639211,0.164881,0.010019,-0.000407,0.010096,0.009934,-0.000304,0.210451,0.113693,1.457928,0.148884,0.116536,1.388946,0.154063,0.121902,1.280608,0.15931,0.106018,1.148455,0.165216,0.089853,1.01197,0.169132,0.072459,0.793163,0.168452,0.16042,-0.000359,0.010341,,,
1133,9.441667,0.116846,0.468124,0.150417,0.092986,0.639243,0.164295,0.01,-0.000401,0.010064,0.009942,-0.000315,0.210453,0.113692,1.457898,0.148887,0.116524,1.388918,0.15408,0.1219,1.280569,0.159252,0.106191,1.14838,0.165072,0.090278,1.011887,0.168863,0.07324,0.793193,0.168016,0.160413,-0.000382,0.010348,,,
1134,9.45,0.117984,0.468219,0.149679,0.093948,0.639265,0.163696,0.00999,-0.000391,0.010051,0.00995,-0.000299,0.210452,0.113686,1.457927,0.14889,0.116503,1.388917,0.154075,0.121935,1.280544,0.159204,0.106395,1.148281,0.164876,0.090692,1.011772,0.168515,0.074082,0.793179,0.167539,0.160417,-0.000368,0.010344,,,
1135,9.458333,0.119077,0.468235,0.148957,0.094885,0.639294,0.163128,0.009983,-0.000337,0.010041,0.009935,-0.000291,0.21043,0.113685,1.457942,0.148883,0.116505,1.388923,0.154056,0.121955,1.280518,0.159154,0.106611,1.148223,0.164712,0.091133,1.01165,0.168211,0.074888,0.793176,0.167031,0.160418,-0.000328,0.01032,,,
1136,9.466667,0.120233,0.468306,0.148147,0.0958,0.639325,0.162514,0.009988,-0.000307,0.010014,0.009934,-0.000246,0.210396,0.113686,1.457973,0.148835,0.116498,1.388936,0.154054,0.12201,1.280483,0.159066,0.106817,1.14815,0.164501,0.091539,1.011577,0.167895,0.075606,0.793157,0.166497,0.160409,-0.000275,0.010286,,,
1137,9.475,0.121333,0.468469,0.147386,0.096721,0.639459,0.161836,0.009983,-0.000272,0.009986,0.009929,-0.000214,0.210385,0.11368,1.458004,0.148818,0.116483,1.388953,0.154032,0.12208,1.28044,0.15899,0.107031,1.148066,0.164341,0.091955,1.011521,0.167599,0.076374,0.793145,0.166044,0.160437,-0.000258,0.010269,,,
1138,9.483333,0.122392,0.468551,0.146614,0.097617,0.639491,0.161216,0.009962,-0.000255,0.009965,0.009932,-0.000206,0.210357,0.113673,1.458038,0.148813,0.116468,1.388953,0.15402,0.122125,1.280415,0.158928,0.107202,1.148,0.16415,0.092331,1.011464,0.1673,0.077103,0.793199,0.165566,0.16042,-0.000222,0.01025,,,
1139,9.491667,0.123603,0.4686,0.1458,0.098565,0.639527,0.160624,0.009959,-0.000253,0.009964,0.009919,-0.000204,0.210367,0.11368,1.458036,0.148814,0.116477,1.388957,0.154023,0.122168,1.280358,0.158868,0.107412,1.14791,0.163997,0.092742,1.011372,0.167014,0.077804,0.793255,0.1651,0.160426,-0.000234,0.010239,,,
1140,9.5,0.124859,0.468788,0.145145,0.099479,0.639529,0.160014,0.00996,-0.000271,0.009983,0.009925,-0.000217,0.210374,0.113675,1.458028,0.148812,0.116464,1.38895,0.154043,0.122218,1.28028,0.158835,0.107613,1.147828,0.163872,0.093192,1.0112,0.166708,0.078504,0.793255,0.164584,0.160423,-0.000255,0.010246,,,
1141,9.508333,0.125801,0.468665,0.14432,0.100349,0.639531,0.159416,0.009972,-0.000294,0.010002,0.00993,-0.000233,0.210403,0.113677,1.457985,0.148841,0.116457,1.388923,0.15406,0.122232,1.280186,0.158809,0.107818,1.147714,0.163713,0.093626,1.011038,0.166456,0.079281,0.793153,0.164097,0.160427,-0.000287,0.010276,,,
