Time (s),Math 1 (A),Math 2 (A)
-4.876,0.002410868,0.000795497
-4.875,0.00247435,0.00081695
-4.874,0.002435996,0.000803159
-4.873,0.002410868,0.000795497
-4.872,0.002478978,0.000818482
-4.871,0.002410868,0.000795497
-4.87,0.002416158,0.000798562
-4.869,0.002490881,0.000821547
-4.868,0.002393675,0.0007909
-4.867,0.002417481,0.000798562
-4.866,0.00248493,0.000820015
-4.865,0.002379127,0.000786303
-4.864,0.002417481,0.000798562
-4.863,0.002482285,0.000820015
-4.862,0.002377143,0.000784771
-4.861,0.002418142,0.000798562
-4.86,0.002475011,0.00081695
-4.859,0.002373176,0.000784771
-4.858,0.002425416,0.000801627
-4.857,0.002463108,0.000812353
-4.856,0.002378466,0.000786303
-4.855,0.002438641,0.000804691
-4.854,0.002439302,0.000804691
-4.853,0.002386401,0.000787835
-4.852,0.002455173,0.000810821
-4.851,0.002425416,0.000800094
-4.85,0.002400949,0.000792433
-4.849,0.002473688,0.00081695
-4.848,0.002412191,0.00079703
-4.847,0.002411529,0.00079703
-4.846,0.002484269,0.000820015
-4.845,0.002392353,0.000789368
-4.844,0.002424755,0.000800094
-4.843,0.002498816,0.000824612
-4.842,0.002394998,0.0007909
-4.841,0.002438641,0.000804691
-4.84,0.002496171,0.000823079
-4.839,0.00239632,0.0007909
-4.838,0.002445915,0.000807756
-4.837,0.0025008,0.000824612
-4.836,0.002402272,0.000792433
-4.835,0.002457157,0.000810821
-4.834,0.002476333,0.00081695
-4.833,0.00240161,0.000792433
-4.832,0.002468398,0.000815418
-4.831,0.002470382,0.000815418
-4.83,0.002414174,0.00079703
-4.829,0.002482946,0.000820015
-4.828,0.002445254,0.000806224
-4.827,0.002412852,0.00079703
-4.826,0.002492865,0.000823079
-4.825,0.002428061,0.000801627
-4.824,0.0024274,0.000801627
-4.823,0.002505429,0.000826144
-4.822,0.002415497,0.00079703
-4.821,0.002428722,0.000801627
-4.82,0.002500139,0.000824612
-4.819,0.002402933,0.000792433
-4.818,0.002438641,0.000804691
-4.817,0.002504768,0.000826144
-4.816,0.002404917,0.000793965
-4.815,0.00244856,0.000807756
-4.814,0.002489559,0.000821547
-4.813,0.002400288,0.000792433
-4.812,0.002462447,0.000812353
-4.811,0.002476995,0.00081695
-4.81,0.002410207,0.000795497
-4.809,0.002476995,0.00081695
-4.808,0.002452528,0.000809288
-4.807,0.002409545,0.000795497
-4.806,0.002486252,0.000821547
-4.805,0.002447899,0.000807756
-4.804,0.002421448,0.000800094
-4.803,0.002501461,0.000826144
-4.802,0.002431367,0.000803159
-4.801,0.002417481,0.000798562
-4.8,0.002506752,0.000827676
-4.799,0.002417481,0.00079703
-4.798,0.002429383,0.000801627
-4.797,0.002513364,0.000829209
-4.796,0.002413513,0.00079703
-4.795,0.002436657,0.000804691
-4.794,0.002498155,0.000824612
-4.793,0.0024069,0.000795497
-4.792,0.002454512,0.000810821
-4.791,0.002492865,0.000823079
-4.79,0.002413513,0.00079703
-4.789,0.002475011,0.00081695
-4.788,0.002467737,0.000813885
-4.787,0.002410207,0.000795497
-4.786,0.002484269,0.000820015
-4.785,0.002452528,0.000809288
-4.784,0.002418142,0.000798562
-4.783,0.002498816,0.000824612
-4.782,0.002447238,0.000807756
-4.781,0.002413513,0.00079703
-4.78,0.002503445,0.000826144
-4.779,0.002431367,0.000803159
-4.778,0.002418803,0.000798562
-4.777,0.002520638,0.000832274
-4.776,0.002425416,0.000801627
-4.775,0.002424093,0.000800094
-4.774,0.002503445,0.000826144
-4.773,0.002413513,0.00079703
-4.772,0.002440625,0.000806224
-4.771,0.002496833,0.000824612
-4.77,0.002418803,0.000798562
-4.769,0.002455834,0.000810821
-4.768,0.002475011,0.00081695
-4.767,0.002412191,0.00079703
-4.766,0.002480301,0.000818482
-4.765,0.002465092,0.000813885
-4.764,0.002415497,0.00079703
-4.763,0.002494849,0.000824612
-4.762,0.002450544,0.000809288
-4.761,0.0024069,0.000795497
-4.76,0.002500139,0.000826144
-4.759,0.002445915,0.000807756
-4.758,0.002408884,0.000795497
-4.757,0.002510719,0.000829209
-4.756,0.002438641,0.000804691
-4.755,0.002412191,0.00079703
-4.754,0.00250609,0.000826144
-4.753,0.002428061,0.000801627
-4.752,0.002431367,0.000803159
-4.751,0.0025008,0.000826144
-4.75,0.002426077,0.000800094
-4.749,0.002443931,0.000807756
-4.748,0.002480301,0.000818482
-4.747,0.002418803,0.000798562
-4.746,0.002463108,0.000813885
-4.745,0.002475672,0.00081695
-4.744,0.002408884,0.000795497
-4.743,0.002487575,0.000821547
-4.742,0.002466414,0.000813885
-4.741,0.00240161,0.000792433
-4.74,0.002496833,0.000824612
-4.739,0.002451867,0.000809288
-4.738,0.002402933,0.000792433
-4.737,0.002503445,0.000826144
-4.736,0.002453189,0.000809288
-4.735,0.002405578,0.000793965
-4.734,0.002496833,0.000824612
-4.733,0.002441286,0.000806224
-4.732,0.002420126,0.000798562
-4.731,0.002502123,0.000826144
-4.73,0.002433351,0.000803159
-4.729,0.002430045,0.000801627
-4.728,0.002488236,0.000821547
-4.727,0.002418142,0.000798562
-4.726,0.002451867,0.000809288
-4.725,0.002484269,0.000820015
-4.724,0.002408223,0.000793965
-4.723,0.002472366,0.000815418
-4.722,0.002476995,0.00081695
-4.721,0.002398304,0.000792433
-4.72,0.002485591,0.000820015
-4.719,0.002465753,0.000813885
-4.718,0.002400288,0.000792433
-4.717,0.00249551,0.000823079
-4.716,0.002461786,0.000812353
-4.715,0.00240161,0.000792433
-4.714,0.002487575,0.000821547
-4.713,0.002453189,0.000809288
-4.712,0.002411529,0.00079703
-4.711,0.002494849,0.000823079
-4.71,0.002441948,0.000806224
-4.709,0.002419464,0.000798562
-4.708,0.002492865,0.000823079
-4.707,0.002421448,0.000800094
-4.706,0.002439302,0.000804691
-4.705,0.002490881,0.000821547
-4.704,0.002410868,0.000795497
-4.703,0.002459802,0.000812353
-4.702,0.002488897,0.000821547
-4.701,0.002399626,0.000792433
-4.7,0.002469059,0.000815418
-4.699,0.002478978,0.000818482
-4.698,0.002400288,0.000792433
-4.697,0.002486914,0.000821547
-4.696,0.002473027,0.00081695
-4.695,0.002400288,0.000792433
-4.694,0.002480962,0.000818482
-4.693,0.002463108,0.000813885
-4.692,0.002410207,0.00079703
-4.691,0.002491543,0.000823079
-4.69,0.002450544,0.000809288
-4.689,0.002410868,0.00079703
-4.688,0.002492204,0.000823079
-4.687,0.002428722,0.000801627
-4.686,0.002431367,0.000803159
-4.685,0.002498155,0.000824612
-4.684,0.002412852,0.00079703
-4.683,0.002441286,0.000806224
-4.682,0.00249551,0.000824612
-4.681,0.002402272,0.000793965
-4.68,0.002450544,0.000809288
-4.679,0.002489559,0.000821547
-4.678,0.002400288,0.000792433
-4.677,0.002462447,0.000813885
-4.676,0.002482285,0.000820015
-4.675,0.002398304,0.000792433
-4.674,0.002469721,0.000815418
-4.673,0.002471705,0.000815418
-4.672,0.002403594,0.000793965
-4.671,0.002483607,0.000820015
-4.67,0.002449221,0.000807756
-4.669,0.0024069,0.000795497
-4.668,0.002486252,0.000821547
-4.667,0.002438641,0.000804691
-4.666,0.002416819,0.00079703
-4.665,0.002494849,0.000823079
-4.664,0.002417481,0.000798562
-4.663,0.002425416,0.000801627
-4.662,0.002501461,0.000826144
-4.661,0.002410207,0.000795497
-4.66,0.00243269,0.000803159
-4.659,0.002496833,0.000824612
-4.658,0.002404917,0.000793965
-4.657,0.002445254,0.000807756
-4.656,0.002496833,0.000824612
-4.655,0.002400288,0.000792433
-4.654,0.002457157,0.000812353
-4.653,0.002478317,0.000818482
-4.652,0.002403594,0.000793965
-4.651,0.002476333,0.00081695
-4.65,0.002462447,0.000812353
-4.649,0.002410207,0.000795497
-4.648,0.002482946,0.000820015
-4.647,0.002444593,0.000806224
-4.646,0.002414174,0.00079703
-4.645,0.002494188,0.000823079
-4.644,0.002433351,0.000803159
-4.643,0.002420126,0.000798562
-4.642,0.00250609,0.000827676
-4.641,0.002418803,0.000798562
-4.64,0.002419464,0.000798562
-4.639,0.002506752,0.000827676
-4.638,0.002414836,0.00079703
-4.637,0.002433351,0.000803159
-4.636,0.002501461,0.000824612
-4.635,0.002408223,0.000795497
-4.634,0.002444593,0.000807756
-4.633,0.002488897,0.000821547
-4.632,0.002410868,0.000795497
-4.631,0.002467737,0.000815418
-4.63,0.002469721,0.000815418
-4.629,0.002407562,0.000795497
-4.628,0.002478317,0.000818482
-4.627,0.002454512,0.000809288
-4.626,0.002412852,0.00079703
-4.625,0.002492865,0.000823079
-4.624,0.002447899,0.000807756
-4.623,0.002407562,0.000795497
-4.622,0.002500139,0.000824612
-4.621,0.002435335,0.000803159
-4.62,0.002407562,0.000795497
-4.619,0.002505429,0.000826144
-4.618,0.002422771,0.000800094
-4.617,0.002418142,0.000798562
-4.616,0.002502784,0.000826144
-4.615,0.002416819,0.00079703
-4.614,0.00243269,0.000803159
-4.613,0.002487575,0.000821547
-4.612,0.002412191,0.00079703
-4.611,0.002451205,0.000809288
-4.61,0.002476333,0.00081695
-4.609,0.002412852,0.00079703
-4.608,0.002467076,0.000813885
-4.607,0.002468398,0.000813885
-4.606,0.002402933,0.000792433
-4.605,0.002482285,0.000820015
-4.604,0.002458479,0.000810821
-4.603,0.002400949,0.000792433
-4.602,0.002496171,0.000823079
-4.601,0.002454512,0.000809288
-4.6,0.002403594,0.000793965
-4.599,0.002500139,0.000826144
-4.598,0.00244327,0.000806224
-4.597,0.002412852,0.00079703
-4.596,0.002500139,0.000824612
-4.595,0.002426077,0.000801627
-4.594,0.002428722,0.000801627
-4.593,0.002492865,0.000823079
-4.592,0.002423432,0.000800094
-4.591,0.002445254,0.000807756
-4.59,0.002487575,0.000821547
-4.589,0.0024069,0.000795497
-4.588,0.002460463,0.000812353
-4.587,0.002486914,0.000820015
-4.586,0.002399626,0.000792433
-4.585,0.002471043,0.000815418
-4.584,0.002478317,0.000818482
-4.583,0.002396981,0.0007909
-4.582,0.002480301,0.000818482
-4.581,0.002475011,0.00081695
-4.58,0.002404917,0.000793965
-4.579,0.00248493,0.000820015
-4.578,0.002458479,0.000812353
-4.577,0.002435996,0.000804691
-4.576,0.002564943,0.000846065
-4.575,0.002515348,0.000830741
-4.574,0.002498155,0.000824612
-4.573,0.002492204,0.000823079
-4.572,0.0024069,0.000795497
-4.571,0.002428061,0.000801627
-4.57,0.002484269,0.000820015
-4.569,0.002387062,0.000787835
-4.568,0.002426738,0.000801627
-4.567,0.002476995,0.000818482
-4.566,0.002371192,0.000783238
-4.565,0.002411529,0.00079703
-4.564,0.002457157,0.000810821
-4.563,0.002346064,0.000775577
-4.562,0.002388385,0.000789368
-4.561,0.002421448,0.000798562
-4.56,0.002331516,0.000769447
-4.559,0.002387724,0.000787835
-4.558,0.002398304,0.0007909
-4.557,0.002346064,0.000775577
-4.556,0.002393675,0.0007909
-4.555,0.002364579,0.000780174
-4.554,0.002338129,0.000772512
-4.553,0.002392353,0.000789368
-4.552,0.002309694,0.000761786
-4.551,0.002311678,0.000763318
-4.55,0.002390369,0.000789368
-4.549,0.002314984,0.00076485
-4.548,0.002303082,0.000760253
-4.547,0.00238574,0.000787835
-4.546,0.002267373,0.000747994
-4.545,0.002284566,0.000754124
-4.544,0.002362596,0.000780174
-4.543,0.002262083,0.000746462
-4.542,0.002294485,0.000757189
-4.541,0.002355322,0.000777109
-4.54,0.002241584,0.000740333
-4.539,0.002287211,0.000755656
-4.538,0.002343419,0.000774044
-4.537,0.0022396,0.0007388
-4.536,0.002294485,0.000758721
-4.535,0.002277954,0.000752592
-4.534,0.002242245,0.000740333
-4.533,0.002304404,0.000760253
-4.532,0.002263406,0.000747994
-4.531,0.002223068,0.000734203
-4.53,0.002284566,0.000754124
-4.529,0.002246874,0.000741865
-4.528,0.002232987,0.000737268
-4.527,0.002279937,0.000752592
-4.526,0.00219265,0.000723477
-4.525,0.00223431,0.000737268
-4.524,0.002288534,0.000755656
-4.523,0.002181409,0.000720412
-4.522,0.002223068,0.000734203
-4.521,0.002287872,0.000755656
-4.52,0.00218736,0.000721945
-4.519,0.002219762,0.000732671
-4.518,0.002252825,0.000743397
-4.517,0.002174796,0.000717348
-4.516,0.002245551,0.000741865
-4.515,0.002231004,0.000737268
-4.514,0.002189344,0.000721945
-4.513,0.002251503,0.000743397
-4.512,0.002217778,0.000731139
-4.511,0.002152974,0.000711218
-4.51,0.00225547,0.00074493
-4.509,0.002223068,0.000734203
-4.508,0.002155619,0.000711218
-4.507,0.002266051,0.000747994
-4.506,0.002209182,0.000729606
-4.505,0.002165538,0.000715815
-4.504,0.002232326,0.000737268
-4.503,0.002197279,0.000725009
-4.502,0.002191328,0.000723477
-4.501,0.002231665,0.000737268
-4.5,0.002193311,0.000725009
-4.499,0.002193973,0.000725009
-4.498,0.002222407,0.000734203
-4.497,0.002170167,0.000717348
-4.496,0.002217117,0.000732671
-4.495,0.002230342,0.000735736
-4.494,0.002156942,0.00071275
-4.493,0.002241584,0.000740333
-4.492,0.00221844,0.000732671
-4.491,0.00217149,0.000717348
-4.49,0.002223068,0.000734203
-4.489,0.002211166,0.000729606
-4.488,0.002180086,0.000720412
-4.487,0.002236294,0.0007388
-4.486,0.002215133,0.000731139
-4.485,0.002190005,0.000723477
-4.484,0.002258116,0.000746462
-4.483,0.002178102,0.00071888
-4.482,0.00219265,0.000725009
-4.481,0.002260761,0.000746462
-4.48,0.002178102,0.00071888
-4.479,0.002196618,0.000725009
-4.478,0.002274647,0.000751059
-4.477,0.002188021,0.000723477
-4.476,0.002194634,0.000725009
-4.475,0.002252825,0.000743397
-4.474,0.002188021,0.000721945
-4.473,0.002236955,0.0007388
-4.472,0.002232326,0.000737268
-4.471,0.002191328,0.000723477
-4.47,0.002258116,0.00074493
-4.469,0.002240923,0.0007388
-4.468,0.002176118,0.00071888
-4.467,0.002256793,0.00074493
-4.466,0.002235632,0.000737268
-4.465,0.002207198,0.000729606
-4.464,0.00225547,0.00074493
-4.463,0.002225713,0.000734203
-4.462,0.002210504,0.000729606
-4.461,0.002287211,0.000755656
-4.46,0.002208521,0.000729606
-4.459,0.002215794,0.000731139
-4.458,0.002287872,0.000755656
-4.457,0.002225052,0.000734203
-4.456,0.0022396,0.0007388
-4.455,0.002279937,0.000752592
-4.454,0.0022396,0.000740333
-4.453,0.002272663,0.000751059
-4.452,0.002293163,0.000757189
-4.451,0.002227036,0.000735736
-4.45,0.002272663,0.000751059
-4.449,0.00230242,0.000760253
-4.448,0.002242906,0.000740333
-4.447,0.00232292,0.000766383
-4.446,0.002274647,0.000751059
-4.445,0.002238939,0.0007388
-4.444,0.002328871,0.000769447
-4.443,0.002311017,0.000763318
-4.442,0.002264067,0.000747994
-4.441,0.002357967,0.000778641
-4.44,0.002262083,0.000746462
-4.439,0.002259438,0.000746462
-4.438,0.002359289,0.000778641
-4.437,0.002289195,0.000755656
-4.436,0.002283244,0.000754124
-4.435,0.002385079,0.000786303
-4.434,0.002266051,0.000747994
-4.433,0.002288534,0.000755656
-4.432,0.002365902,0.000780174
-4.431,0.002271341,0.000749527
-4.43,0.00233879,0.000772512
-4.429,0.002367886,0.000781706
-4.428,0.002283244,0.000754124
-4.427,0.002322258,0.000766383
-4.426,0.002351354,0.000775577
-4.425,0.002264728,0.000747994
-4.424,0.002339451,0.000772512
-4.423,0.002365902,0.000780174
-4.422,0.002269357,0.000749527
-4.421,0.002355322,0.000777109
-4.42,0.002346064,0.000774044
-4.419,0.002278615,0.000752592
-4.418,0.002348048,0.000775577
-4.417,0.002325565,0.000767915
-4.416,0.002288534,0.000755656
-4.415,0.002381772,0.000786303
-4.414,0.002321597,0.000766383
-4.413,0.00230771,0.000761786
-4.412,0.002369208,0.000781706
-4.411,0.002303082,0.000760253
-4.41,0.002299775,0.000760253
-4.409,0.00234408,0.000774044
-4.408,0.002301098,0.000758721
-4.407,0.002322258,0.000766383
-4.406,0.002348048,0.000775577
-4.405,0.002301759,0.000760253
-4.404,0.002334822,0.00077098
-4.403,0.00232292,0.000766383
-4.402,0.00227597,0.000751059
-4.401,0.002352015,0.000775577
-4.4,0.002340113,0.000772512
-4.399,0.002301098,0.000760253
-4.398,0.002367224,0.000781706
-4.397,0.002315646,0.00076485
-4.396,0.002278615,0.000752592
-4.395,0.002353999,0.000777109
-4.394,0.002294485,0.000757189
-4.393,0.002292501,0.000757189
-4.392,0.002382434,0.000786303
-4.391,0.002295808,0.000757189
-4.39,0.002313662,0.000763318
-4.389,0.00238045,0.000786303
-4.388,0.002289856,0.000755656
-4.387,0.00230771,0.000761786
-4.386,0.002365241,0.000780174
-4.385,0.002307049,0.000761786
-4.384,0.002356644,0.000778641
-4.383,0.002356644,0.000778641
-4.382,0.002307049,0.000761786
-4.381,0.00235466,0.000777109
-4.38,0.002343419,0.000774044
-4.379,0.002292501,0.000757189
-4.378,0.002362596,0.000780174
-4.377,0.002340113,0.000772512
-4.376,0.002323581,0.000767915
-4.375,0.002398965,0.000792433
-4.374,0.002332177,0.000769447
-4.373,0.002320275,0.000766383
-4.372,0.002413513,0.00079703
-4.371,0.002326226,0.000767915
-4.37,0.002309033,0.000761786
-4.369,0.0024069,0.000793965
-4.368,0.002309033,0.000761786
-4.367,0.002322258,0.000766383
-4.366,0.00243798,0.000804691
-4.365,0.002334822,0.00077098
-4.364,0.002329532,0.000769447
-4.363,0.0024274,0.000800094
-4.362,0.002330194,0.000769447
-4.361,0.002353999,0.000777109
-4.36,0.002411529,0.000795497
-4.359,0.002320275,0.000766383
-4.358,0.002359951,0.000778641
-4.357,0.002394336,0.000789368
-4.356,0.00232821,0.000767915
-4.355,0.002382434,0.000786303
-4.354,0.002388385,0.000787835
-4.353,0.002357305,0.000778641
-4.352,0.002408223,0.000795497
-4.351,0.002375821,0.000783238
-4.35,0.002357305,0.000778641
-4.349,0.002428061,0.000801627
-4.348,0.002371192,0.000783238
-4.347,0.00236987,0.000781706
-4.346,0.002439302,0.000804691
-4.345,0.002352015,0.000777109
-4.344,0.002361273,0.000780174
-4.343,0.00243269,0.000803159
-4.342,0.002342758,0.000774044
-4.341,0.00236987,0.000781706
-4.34,0.002433351,0.000803159
-4.339,0.002348709,0.000775577
-4.338,0.002389708,0.000789368
-4.337,0.002431367,0.000803159
-4.336,0.002359289,0.000778641
-4.335,0.002420126,0.000798562
-4.334,0.00243798,0.000804691
-4.333,0.002403594,0.000793965
-4.332,0.002433351,0.000803159
-4.331,0.002410868,0.000795497
-4.33,0.002379127,0.000784771
-4.329,0.002460463,0.000812353
-4.328,0.002404917,0.000793965
-4.327,0.002387062,0.000787835
-4.326,0.002478317,0.000818482
-4.325,0.002384417,0.000787835
-4.324,0.002389046,0.000789368
-4.323,0.002482946,0.000818482
-4.322,0.002371192,0.000783238
-4.321,0.002379789,0.000786303
-4.32,0.002472366,0.000815418
-4.319,0.002359289,0.000778641
-4.318,0.00237516,0.000783238
-4.317,0.00245385,0.000809288
-4.316,0.002361273,0.000780174
-4.315,0.002384417,0.000787835
-4.314,0.002439964,0.000804691
-4.313,0.002363257,0.000780174
-4.312,0.002403594,0.000793965
-4.311,0.002413513,0.00079703
-4.31,0.00236987,0.000781706
-4.309,0.002428722,0.000801627
-4.308,0.002412191,0.000795497
-4.307,0.002379127,0.000786303
-4.306,0.002447899,0.000807756
-4.305,0.00239103,0.000789368
-4.304,0.00238574,0.000787835
-4.303,0.002466414,0.000813885
-4.302,0.002384417,0.000787835
-4.301,0.002387062,0.000787835
-4.3,0.002471043,0.000815418
-4.299,0.002357305,0.000778641
-4.298,0.00236987,0.000783238
-4.297,0.00244856,0.000807756
-4.296,0.002350032,0.000775577
-4.295,0.00237516,0.000783238
-4.294,0.002434674,0.000803159
-4.293,0.002353999,0.000777109
-4.292,0.002393675,0.000789368
-4.291,0.002431367,0.000801627
-4.29,0.002363257,0.000780174
-4.289,0.002422771,0.000800094
-4.288,0.002435335,0.000803159
-4.287,0.002364579,0.000780174
-4.286,0.002439302,0.000804691
-4.285,0.002420126,0.000798562
-4.284,0.002367224,0.000781706
-4.283,0.00245914,0.000812353
-4.282,0.0024069,0.000793965
-4.281,0.002359289,0.000778641
-4.28,0.002449883,0.000809288
-4.279,0.00238045,0.000786303
-4.278,0.002357305,0.000778641
-4.277,0.002444593,0.000806224
-4.276,0.002370531,0.000781706
-4.275,0.002362596,0.000780174
-4.274,0.002425416,0.000800094
-4.273,0.002366563,0.000780174
-4.272,0.00239103,0.000789368
-4.271,0.002426738,0.000800094
-4.27,0.002369208,0.000781706
-4.269,0.002400949,0.000792433
-4.268,0.002412852,0.000795497
-4.267,0.002357967,0.000778641
-4.266,0.00243269,0.000803159
-4.265,0.002402272,0.000792433
-4.264,0.00233879,0.000772512
-4.263,0.002432029,0.000803159
-4.262,0.002383095,0.000786303
-4.261,0.00232821,0.000767915
-4.26,0.002435996,0.000804691
-4.259,0.002381111,0.000786303
-4.258,0.002339451,0.000772512
-4.257,0.002443931,0.000806224
-4.256,0.002375821,0.000784771
-4.255,0.002361934,0.000780174
-4.254,0.002461786,0.000812353
-4.253,0.002367886,0.000781706
-4.252,0.002378466,0.000784771
-4.251,0.002441286,0.000806224
-4.25,0.002359951,0.000778641
-4.249,0.002384417,0.000787835
-4.248,0.002417481,0.000798562
-4.247,0.002346725,0.000775577
-4.246,0.002392353,0.000789368
-4.245,0.002404255,0.000793965
-4.244,0.00233879,0.000772512
-4.243,0.002402272,0.000792433
-4.242,0.002395659,0.0007909
-4.241,0.002352677,0.000777109
-4.24,0.002435996,0.000804691
-4.239,0.002377805,0.000784771
-4.238,0.002361273,0.000780174
-4.237,0.002435335,0.000804691
-4.236,0.002390369,0.000789368
-4.235,0.002367886,0.000781706
-4.234,0.002439302,0.000804691
-4.233,0.002364579,0.000780174
-4.232,0.002373176,0.000783238
-4.231,0.002443931,0.000806224
-4.23,0.002342758,0.000772512
-4.229,0.002377143,0.000784771
-4.228,0.002441286,0.000806224
-4.227,0.002340774,0.000772512
-4.226,0.002394998,0.0007909
-4.225,0.00245385,0.000809288
-4.224,0.002346064,0.000774044
-4.223,0.0024069,0.000795497
-4.222,0.002450544,0.000809288
-4.221,0.002355983,0.000777109
-4.22,0.002417481,0.000798562
-4.219,0.002437319,0.000804691
-4.218,0.002359289,0.000778641
-4.217,0.002429383,0.000801627
-4.216,0.002413513,0.00079703
-4.215,0.002363918,0.000780174
-4.214,0.002433351,0.000803159
-4.213,0.002389708,0.000787835
-4.212,0.002369208,0.000781706
-4.211,0.00243798,0.000804691
-4.21,0.002361934,0.000778641
-4.209,0.002372515,0.000783238
-4.208,0.002438641,0.000804691
-4.207,0.002357305,0.000778641
-4.206,0.002392353,0.000789368
-4.205,0.002449221,0.000807756
-4.204,0.002357305,0.000778641
-4.203,0.002405578,0.000793965
-4.202,0.002473027,0.000815418
-4.201,0.002367886,0.000781706
-4.2,0.002426077,0.000801627
-4.199,0.002446576,0.000807756
-4.198,0.002377143,0.000784771
-4.197,0.002455834,0.000810821
-4.196,0.002441286,0.000806224
-4.195,0.002393675,0.000789368
-4.194,0.00247964,0.000818482
-4.193,0.002423432,0.000800094
-4.192,0.002399626,0.000792433
-4.191,0.002489559,0.000821547
-4.19,0.002411529,0.000795497
-4.189,0.002402272,0.000792433
-4.188,0.002500139,0.000824612
-4.187,0.002400949,0.000792433
-4.186,0.002404917,0.000793965
-4.185,0.002498816,0.000824612
-4.184,0.002405578,0.000793965
-4.183,0.002412852,0.00079703
-4.182,0.002484269,0.000820015
-4.181,0.0024069,0.000793965
-4.18,0.002424093,0.000800094
-4.179,0.002463769,0.000812353
-4.178,0.002405578,0.000793965
-4.177,0.002442609,0.000806224
-4.176,0.00243798,0.000804691
-4.175,0.00240161,0.000792433
-4.174,0.002457157,0.000810821
-4.173,0.002418803,0.000798562
-4.172,0.002390369,0.000789368
-4.171,0.002475011,0.00081695
-4.17,0.002406239,0.000793965
-4.169,0.002379127,0.000784771
-4.168,0.002486252,0.000820015
-4.167,0.002389046,0.000787835
-4.166,0.002373176,0.000783238
-4.165,0.002484269,0.000820015
-4.164,0.002387062,0.000787835
-4.163,0.002383095,0.000786303
-4.162,0.002469721,0.000815418
-4.161,0.00238045,0.000786303
-4.16,0.002397643,0.0007909
-4.159,0.002465753,0.000813885
-4.158,0.002394998,0.0007909
-4.157,0.002420126,0.000798562
-4.156,0.002455834,0.000810821
-4.155,0.002387724,0.000787835
-4.154,0.002446576,0.000807756
-4.153,0.002444593,0.000806224
-4.152,0.002387724,0.000787835
-4.151,0.002471705,0.000815418
-4.15,0.002447238,0.000807756
-4.149,0.002405578,0.000793965
-4.148,0.002486914,0.000820015
-4.147,0.002434012,0.000803159
-4.146,0.002408884,0.000795497
-4.145,0.002494188,0.000823079
-4.144,0.002430706,0.000801627
-4.143,0.002419464,0.000798562
-4.142,0.002490881,0.000821547
-4.141,0.002406239,0.000793965
-4.14,0.002425416,0.000800094
-4.139,0.002502123,0.000824612
-4.138,0.002404255,0.000793965
-4.137,0.002441948,0.000806224
-4.136,0.002498155,0.000824612
-4.135,0.002394336,0.000789368
-4.134,0.002445915,0.000807756
-4.133,0.002490881,0.000821547
-4.132,0.002393675,0.000789368
-4.131,0.002457157,0.000810821
-4.13,0.00248493,0.000820015
-4.129,0.002402933,0.000792433
-4.128,0.002463769,0.000813885
-4.127,0.002463108,0.000812353
-4.126,0.002408884,0.000795497
-4.125,0.002482285,0.000820015
-4.124,0.002445915,0.000806224
-4.123,0.002421448,0.000798562
-4.122,0.002488236,0.000821547
-4.121,0.002411529,0.000795497
-4.12,0.002430706,0.000803159
-4.119,0.002505429,0.000826144
-4.118,0.002400288,0.000792433
-4.117,0.002431367,0.000803159
-4.116,0.00250609,0.000826144
-4.115,0.002396981,0.0007909
-4.114,0.002430045,0.000801627
-4.113,0.002510719,0.000827676
-4.112,0.00240161,0.000792433
-4.111,0.002437319,0.000804691
-4.11,0.002499478,0.000824612
-4.109,0.002405578,0.000793965
-4.108,0.002455173,0.000810821
-4.107,0.002469721,0.000815418
-4.106,0.002408223,0.000795497
-4.105,0.002472366,0.000815418
-4.104,0.002452528,0.000809288
-4.103,0.002412191,0.000795497
-4.102,0.00249022,0.000821547
-4.101,0.002433351,0.000803159
-4.1,0.002410207,0.000795497
-4.099,0.002508735,0.000827676
-4.098,0.002425416,0.000800094
-4.097,0.002418803,0.000798562
-4.096,0.002509397,0.000827676
-4.095,0.002413513,0.00079703
-4.094,0.002430045,0.000801627
-4.093,0.002496833,0.000823079
-4.092,0.002412191,0.000795497
-4.091,0.002441948,0.000806224
-4.09,0.002485591,0.000820015
-4.089,0.0024069,0.000793965
-4.088,0.00245385,0.000809288
-4.087,0.002493526,0.000823079
-4.086,0.00240161,0.000792433
-4.085,0.002471043,0.000815418
-4.084,0.002475011,0.00081695
-4.083,0.002394998,0.0007909
-4.082,0.002480962,0.000818482
-4.081,0.002467737,0.000813885
-4.08,0.002404255,0.000793965
-4.079,0.002480301,0.000818482
-4.078,0.002453189,0.000809288
-4.077,0.002414836,0.00079703
-4.076,0.002491543,0.000821547
-4.075,0.002429383,0.000801627
-4.074,0.002424755,0.000800094
-4.073,0.002497494,0.000824612
-4.072,0.002403594,0.000793965
-4.071,0.00243798,0.000804691
-4.07,0.00249551,0.000823079
-4.069,0.002391691,0.000789368
-4.068,0.002447238,0.000807756
-4.067,0.002503445,0.000826144
-4.066,0.00240161,0.000792433
-4.065,0.00244856,0.000807756
-4.064,0.002496171,0.000823079
-4.063,0.002398304,0.0007909
-4.062,0.002458479,0.000812353
-4.061,0.002480962,0.000818482
-4.06,0.002409545,0.000795497
-4.059,0.002471705,0.000815418
-4.058,0.002452528,0.000809288
-4.057,0.002412852,0.00079703
-4.056,0.002489559,0.000821547
-4.055,0.00243798,0.000804691
