Time (s),Math 1 (A),Math 2 (A)
-3.744,0.001778697,0.000587098
-3.743,0.001772085,0.000585566
-3.742,0.001744973,0.000576372
-3.741,0.001759521,0.000580969
-3.74,0.001785971,0.000590163
-3.739,0.001737038,0.000573307
-3.738,0.001775391,0.000585566
-3.737,0.001763488,0.000582501
-3.736,0.00176415,0.000582501
-3.735,0.0017906,0.000591695
-3.734,0.001753569,0.000579436
-3.733,0.001741005,0.000574839
-3.732,0.001786633,0.000590163
-3.731,0.001767456,0.000584033
-3.73,0.00173307,0.000571775
-3.729,0.001793907,0.000591695
-3.728,0.00174894,0.000577904
-3.727,0.001774069,0.000585566
-3.726,0.00178002,0.000587098
-3.725,0.001754892,0.000579436
-3.724,0.001744973,0.000576372
-3.723,0.001808454,0.000597824
-3.722,0.001735054,0.000573307
-3.721,0.001766133,0.000582501
-3.72,0.001772085,0.000585566
-3.719,0.001758859,0.000580969
-3.718,0.001761505,0.000580969
-3.717,0.001787955,0.000590163
-3.716,0.001746295,0.000576372
-3.715,0.00178002,0.00058863
-3.714,0.001760843,0.000582501
-3.713,0.001746295,0.000576372
-3.712,0.00178002,0.00058863
-3.711,0.001760843,0.000580969
-3.71,0.001761505,0.000582501
-3.709,0.001786633,0.000590163
-3.708,0.001766795,0.000584033
-3.707,0.001751586,0.000579436
-3.706,0.001805148,0.000596292
-3.705,0.001741667,0.000574839
-3.704,0.001777375,0.000587098
-3.703,0.001785971,0.000590163
-3.702,0.001756214,0.000579436
-3.701,0.001748279,0.000577904
-3.7,0.001817051,0.000599357
-3.699,0.001741667,0.000574839
-3.698,0.001783988,0.00058863
-3.697,0.001783988,0.00058863
-3.696,0.001752908,0.000579436
-3.695,0.001765472,0.000582501
-3.694,0.001782665,0.00058863
-3.693,0.001744312,0.000576372
-3.692,0.001770101,0.000584033
-3.691,0.001770762,0.000585566
-3.69,0.001749602,0.000577904
-3.689,0.001789939,0.000591695
-3.688,0.001759521,0.000580969
-3.687,0.001763488,0.000582501
-3.686,0.00178002,0.00058863
-3.685,0.001776052,0.000587098
-3.684,0.001744312,0.000576372
-3.683,0.001797874,0.000593227
-3.682,0.001742989,0.000576372
-3.681,0.001777375,0.000587098
-3.68,0.001783988,0.00058863
-3.679,0.001758859,0.000580969
-3.678,0.001759521,0.000580969
-3.677,0.001806471,0.000596292
-3.676,0.00174365,0.000574839
-3.675,0.001775391,0.000585566
-3.674,0.001781343,0.00058863
-3.673,0.001752908,0.000577904
-3.672,0.0017906,0.000591695
-3.671,0.001779359,0.000587098
-3.67,0.001755553,0.000579436
-3.669,0.001778697,0.000587098
-3.668,0.001789939,0.000591695
-3.667,0.001742328,0.000576372
-3.666,0.00179589,0.000593227
-3.665,0.001756876,0.000579436
-3.664,0.001768117,0.000584033
-3.663,0.001779359,0.000587098
-3.662,0.001773407,0.000585566
-3.661,0.001750924,0.000577904
-3.66,0.001817051,0.000599357
-3.659,0.001760843,0.000580969
-3.658,0.001767456,0.000584033
-3.657,0.001791262,0.000591695
-3.656,0.001757537,0.000580969
-3.655,0.001774069,0.000585566
-3.654,0.00178531,0.000590163
-3.653,0.001756214,0.000579436
-3.652,0.001768778,0.000584033
-3.651,0.001807793,0.000597824
-3.65,0.001748279,0.000577904
-3.649,0.001803826,0.000596292
-3.648,0.001776052,0.000587098
-3.647,0.001775391,0.000587098
-3.646,0.001779359,0.00058863
-3.645,0.001789278,0.000591695
-3.644,0.001749602,0.000577904
-3.643,0.001803164,0.000596292
-3.642,0.001765472,0.000582501
-3.641,0.001768778,0.000584033
-3.64,0.001806471,0.000596292
-3.639,0.001770762,0.000585566
-3.638,0.001768117,0.000584033
-3.637,0.001794568,0.000593227
-3.636,0.001773407,0.000585566
-3.635,0.001759521,0.000580969
-3.634,0.001818373,0.000600889
-3.633,0.001745634,0.000576372
-3.632,0.001783326,0.00058863
-3.631,0.001794568,0.000593227
-3.63,0.001772746,0.000585566
-3.629,0.001773407,0.000585566
-3.628,0.001807132,0.000597824
-3.627,0.001759521,0.000580969
-3.626,0.001792584,0.000593227
-3.625,0.001786633,0.000590163
-3.624,0.001752908,0.000579436
-3.623,0.001794568,0.000593227
-3.622,0.001776714,0.000587098
-3.621,0.001786633,0.000590163
-3.62,0.001791262,0.000591695
-3.619,0.001782665,0.00058863
-3.618,0.001757537,0.000580969
-3.617,0.001832921,0.000605486
-3.616,0.001761505,0.000582501
-3.615,0.001772746,0.000585566
-3.614,0.001802503,0.00059476
-3.613,0.001773407,0.000585566
-3.612,0.001773407,0.000585566
-3.611,0.001807132,0.000596292
-3.61,0.001770762,0.000585566
-3.609,0.001771424,0.000585566
-3.608,0.001830276,0.000603954
-3.607,0.001756876,0.000580969
-3.606,0.001799197,0.00059476
-3.605,0.001791262,0.000591695
-3.604,0.00177473,0.000585566
-3.603,0.001776052,0.000587098
-3.602,0.001809116,0.000597824
-3.601,0.001764811,0.000584033
-3.6,0.001800519,0.00059476
-3.599,0.001781343,0.00058863
-3.598,0.001765472,0.000584033
-3.597,0.001809777,0.000597824
-3.596,0.001772746,0.000585566
-3.595,0.001783988,0.00058863
-3.594,0.001792584,0.000591695
-3.593,0.001772085,0.000585566
-3.592,0.001754892,0.000579436
-3.591,0.001835566,0.000607019
-3.59,0.001755553,0.000579436
-3.589,0.001777375,0.000587098
-3.588,0.001805809,0.000596292
-3.587,0.00178002,0.00058863
-3.586,0.00178531,0.000590163
-3.585,0.001807132,0.000597824
-3.584,0.001764811,0.000582501
-3.583,0.001779359,0.00058863
-3.582,0.001819035,0.000600889
-3.581,0.001753569,0.000579436
-3.58,0.001802503,0.000596292
-3.579,0.001783988,0.000590163
-3.578,0.001781343,0.00058863
-3.577,0.001785971,0.000590163
-3.576,0.001805809,0.000596292
-3.575,0.001770101,0.000585566
-3.574,0.001807132,0.000597824
-3.573,0.001772085,0.000585566
-3.572,0.001760182,0.000580969
-3.571,0.001811761,0.000599357
-3.57,0.001763488,0.000582501
-3.569,0.001788616,0.000591695
-3.568,0.001801181,0.00059476
-3.567,0.00177473,0.000587098
-3.566,0.001767456,0.000584033
-3.565,0.001842179,0.000608551
-3.564,0.001761505,0.000582501
-3.563,0.001786633,0.000590163
-3.562,0.001806471,0.000596292
-3.561,0.001767456,0.000584033
-3.56,0.001797213,0.000593227
-3.559,0.001801181,0.00059476
-3.558,0.001783988,0.000590163
-3.557,0.001788616,0.000591695
-3.556,0.001817712,0.000600889
-3.555,0.001766795,0.000584033
-3.554,0.001811761,0.000597824
-3.553,0.001780681,0.00058863
-3.552,0.001787955,0.000590163
-3.551,0.001808454,0.000597824
-3.55,0.001775391,0.000587098
-3.549,0.001779359,0.000587098
-3.548,0.001815067,0.000599357
-3.547,0.001795229,0.000593227
-3.546,0.001768117,0.000584033
-3.545,0.001830938,0.000603954
-3.544,0.001763488,0.000582501
-3.543,0.001797213,0.000593227
-3.542,0.001811761,0.000597824
-3.541,0.001780681,0.00058863
-3.54,0.001783988,0.000590163
-3.539,0.001815067,0.000599357
-3.538,0.00176944,0.000584033
-3.537,0.001781343,0.00058863
-3.536,0.001820357,0.000600889
-3.535,0.001766795,0.000584033
-3.534,0.001821019,0.000600889
-3.533,0.001788616,0.000590163
-3.532,0.001777375,0.000587098
-3.531,0.001791923,0.000591695
-3.53,0.001804487,0.000596292
-3.529,0.001779359,0.00058863
-3.528,0.001806471,0.000597824
-3.527,0.001782665,0.00058863
-3.526,0.001774069,0.000585566
-3.525,0.001830276,0.000603954
-3.524,0.001771424,0.000585566
-3.523,0.001803826,0.000596292
-3.522,0.001815728,0.000599357
-3.521,0.001785971,0.000590163
-3.52,0.001775391,0.000587098
-3.519,0.001819035,0.000600889
-3.518,0.001765472,0.000584033
-3.517,0.001793907,0.000593227
-3.516,0.00183226,0.000605486
-3.515,0.001765472,0.000582501
-3.514,0.001800519,0.00059476
-3.513,0.001802503,0.00059476
-3.512,0.001789278,0.000591695
-3.511,0.001788616,0.000591695
-3.51,0.001814406,0.000599357
-3.509,0.001774069,0.000585566
-3.508,0.001810438,0.000597824
-3.507,0.001783988,0.000590163
-3.506,0.001765472,0.000584033
-3.505,0.001820357,0.000600889
-3.504,0.001779359,0.000587098
-3.503,0.001801842,0.00059476
-3.502,0.0018111,0.000597824
-3.501,0.001782004,0.00058863
-3.5,0.001768117,0.000584033
-3.499,0.001835566,0.000607019
-3.498,0.001768778,0.000584033
-3.497,0.001783988,0.00058863
-3.496,0.00182168,0.000600889
-3.495,0.001772085,0.000585566
-3.494,0.001800519,0.00059476
-3.493,0.001804487,0.000596292
-3.492,0.001783988,0.000590163
-3.491,0.001785971,0.000590163
-3.49,0.001824325,0.000602422
-3.489,0.001767456,0.000584033
-3.488,0.001797874,0.000593227
-3.487,0.001783326,0.00058863
-3.486,0.001777375,0.000587098
-3.485,0.001813083,0.000599357
-3.484,0.00178002,0.000587098
-3.483,0.001784649,0.00058863
-3.482,0.001803826,0.000596292
-3.481,0.001795229,0.000593227
-3.48,0.001762166,0.000582501
-3.479,0.001834244,0.000605486
-3.478,0.001766133,0.000584033
-3.477,0.001786633,0.000590163
-3.476,0.001811761,0.000597824
-3.475,0.001765472,0.000582501
-3.474,0.001781343,0.00058863
-3.473,0.001819696,0.000600889
-3.472,0.001783988,0.00058863
-3.471,0.001774069,0.000585566
-3.47,0.001821019,0.000600889
-3.469,0.001756214,0.000579436
-3.468,0.001811761,0.000597824
-3.467,0.001789278,0.000590163
-3.466,0.001773407,0.000585566
-3.465,0.001788616,0.000590163
-3.464,0.001798535,0.00059476
-3.463,0.001781343,0.00058863
-3.462,0.001807793,0.000597824
-3.461,0.001794568,0.000593227
-3.46,0.001774069,0.000585566
-3.459,0.001825647,0.000602422
-3.458,0.001767456,0.000584033
-3.457,0.001791262,0.000591695
-3.456,0.001809777,0.000597824
-3.455,0.001787294,0.000590163
-3.454,0.001768117,0.000584033
-3.453,0.001815728,0.000599357
-3.452,0.001767456,0.000584033
-3.451,0.001791262,0.000591695
-3.45,0.001831599,0.000603954
-3.449,0.001765472,0.000582501
-3.448,0.001791262,0.000591695
-3.447,0.001801181,0.00059476
-3.446,0.001783326,0.00058863
-3.445,0.001778697,0.000587098
-3.444,0.001808454,0.000597824
-3.443,0.001762166,0.000582501
-3.442,0.001806471,0.000596292
-3.441,0.001783988,0.00058863
-3.44,0.001781343,0.00058863
-3.439,0.001813083,0.000599357
-3.438,0.001787294,0.000590163
-3.437,0.001788616,0.000591695
-3.436,0.001801842,0.00059476
-3.435,0.001787294,0.000590163
-3.434,0.001766133,0.000584033
-3.433,0.001841518,0.000608551
-3.432,0.00176415,0.000582501
-3.431,0.001782665,0.00058863
-3.43,0.001811761,0.000597824
-3.429,0.001788616,0.000590163
-3.428,0.001789939,0.000591695
-3.427,0.001820357,0.000600889
-3.426,0.001775391,0.000585566
-3.425,0.001787294,0.000590163
-3.424,0.001834905,0.000605486
-3.423,0.00176415,0.000582501
-3.422,0.001812422,0.000597824
-3.421,0.001793907,0.000593227
-3.42,0.001789278,0.000590163
-3.419,0.001789939,0.000591695
-3.418,0.001802503,0.000596292
-3.417,0.001778036,0.000587098
-3.416,0.001814406,0.000599357
-3.415,0.001793907,0.000591695
-3.414,0.00176944,0.000584033
-3.413,0.001824986,0.000602422
-3.412,0.001781343,0.00058863
-3.411,0.0018111,0.000597824
-3.41,0.001818373,0.000600889
-3.409,0.001784649,0.00058863
-3.408,0.001774069,0.000587098
-3.407,0.001836889,0.000607019
-3.406,0.001775391,0.000587098
-3.405,0.0017906,0.000591695
-3.404,0.001830938,0.000603954
-3.403,0.001772746,0.000585566
-3.402,0.001807132,0.000597824
-3.401,0.001804487,0.000596292
-3.4,0.001787294,0.000590163
-3.399,0.001793245,0.000591695
-3.398,0.001830938,0.000603954
-3.397,0.001781343,0.00058863
-3.396,0.001807132,0.000596292
-3.395,0.001787955,0.000590163
-3.394,0.001776714,0.000587098
-3.393,0.00182697,0.000603954
-3.392,0.001780681,0.00058863
-3.391,0.001801842,0.00059476
-3.39,0.001820357,0.000600889
-3.389,0.001800519,0.00059476
-3.388,0.001779359,0.000587098
-3.387,0.001833583,0.000605486
-3.386,0.001784649,0.00058863
-3.385,0.001801181,0.00059476
-3.384,0.001850775,0.000611616
-3.383,0.001775391,0.000585566
-3.382,0.001803164,0.000596292
-3.381,0.001814406,0.000599357
-3.38,0.001789278,0.000591695
-3.379,0.0017906,0.000591695
-3.378,0.001830938,0.000603954
-3.377,0.001785971,0.000590163
-3.376,0.001817712,0.000600889
-3.375,0.001819035,0.000600889
-3.374,0.001779359,0.000587098
-3.373,0.001819696,0.000600889
-3.372,0.001788616,0.000590163
-3.371,0.001803164,0.00059476
-3.37,0.001814406,0.000599357
-3.369,0.001805809,0.000596292
-3.368,0.001780681,0.00058863
-3.367,0.00183226,0.000605486
-3.366,0.001798535,0.00059476
-3.365,0.001773407,0.000585566
-3.364,0.001843502,0.000608551
-3.363,0.00178002,0.00058863
-3.362,0.001811761,0.000597824
-3.361,0.001819696,0.000600889
-3.36,0.001793907,0.000591695
-3.359,0.001797213,0.000593227
-3.358,0.001830938,0.000603954
-3.357,0.001788616,0.000590163
-3.356,0.001794568,0.000593227
-3.355,0.001827631,0.000603954
-3.354,0.001778036,0.000587098
-3.353,0.001841518,0.000608551
-3.352,0.001805809,0.000596292
-3.351,0.001793907,0.000593227
-3.35,0.001819035,0.000600889
-3.349,0.001809116,0.000597824
-3.348,0.001794568,0.000593227
-3.347,0.001813745,0.000599357
-3.346,0.001807132,0.000596292
-3.345,0.001776052,0.000587098
-3.344,0.001861356,0.00061468
-3.343,0.001795229,0.000593227
-3.342,0.001800519,0.00059476
-3.341,0.001833583,0.000605486
-3.34,0.001797874,0.00059476
-3.339,0.001813745,0.000599357
-3.338,0.001820357,0.000600889
-3.337,0.001799197,0.00059476
-3.336,0.001799858,0.00059476
-3.335,0.001853421,0.000611616
-3.334,0.001782665,0.00058863
-3.333,0.001815728,0.000599357
-3.332,0.001830938,0.000603954
-3.331,0.001786633,0.000590163
-3.33,0.001839534,0.000607019
-3.329,0.001806471,0.000596292
-3.328,0.00179589,0.000593227
-3.327,0.001813745,0.000599357
-3.326,0.00182168,0.000600889
-3.325,0.001797213,0.000593227
-3.324,0.00182697,0.000603954
-3.323,0.001813083,0.000599357
-3.322,0.001786633,0.000590163
-3.321,0.001849453,0.000611616
-3.32,0.001785971,0.000590163
-3.319,0.001802503,0.00059476
-3.318,0.001836228,0.000605486
-3.317,0.001800519,0.00059476
-3.316,0.001820357,0.000600889
-3.315,0.00183226,0.000605486
-3.314,0.001799858,0.00059476
-3.313,0.001797874,0.000593227
-3.312,0.001858711,0.000613148
-3.311,0.001778697,0.000587098
-3.31,0.001813083,0.000599357
-3.309,0.001822341,0.000602422
-3.308,0.001787294,0.000590163
-3.307,0.001830276,0.000605486
-3.306,0.001805148,0.000596292
-3.305,0.001807132,0.000596292
-3.304,0.001817712,0.000600889
-3.303,0.001834244,0.000605486
-3.302,0.001801181,0.00059476
-3.301,0.001832921,0.000605486
-3.3,0.001805809,0.000596292
-3.299,0.001789939,0.000591695
-3.298,0.001851437,0.000611616
-3.297,0.001783326,0.00058863
-3.296,0.001804487,0.000596292
-3.295,0.001839534,0.000607019
-3.294,0.001802503,0.00059476
-3.293,0.001813083,0.000599357
-3.292,0.001836889,0.000607019
-3.291,0.001807793,0.000597824
-3.29,0.001799197,0.00059476
-3.289,0.001857388,0.000613148
-3.288,0.00178531,0.000590163
-3.287,0.001815067,0.000599357
-3.286,0.001819035,0.000600889
-3.285,0.001792584,0.000591695
-3.284,0.00183755,0.000607019
-3.283,0.001807793,0.000596292
-3.282,0.001810438,0.000597824
-3.281,0.001827631,0.000603954
-3.28,0.001831599,0.000603954
-3.279,0.001801181,0.00059476
-3.278,0.00183755,0.000607019
-3.277,0.001821019,0.000600889
-3.276,0.001787955,0.000590163
-3.275,0.001858711,0.000613148
-3.274,0.001791262,0.000591695
-3.273,0.001800519,0.00059476
-3.272,0.001832921,0.000605486
-3.271,0.001801181,0.00059476
-3.27,0.00181639,0.000600889
-3.269,0.001829615,0.000603954
-3.268,0.001807793,0.000597824
-3.267,0.001804487,0.000596292
-3.266,0.001861356,0.00061468
-3.265,0.001785971,0.000590163
-3.264,0.001819035,0.000600889
-3.263,0.001829615,0.000603954
-3.262,0.00178531,0.000590163
-3.261,0.001838873,0.000607019
-3.26,0.001808454,0.000597824
-3.259,0.001797874,0.000593227
-3.258,0.001818373,0.000600889
-3.257,0.001823664,0.000602422
-3.256,0.001804487,0.000596292
-3.255,0.001830276,0.000603954
-3.254,0.00182168,0.000600889
-3.253,0.001789278,0.000591695
-3.252,0.001859372,0.000613148
-3.251,0.001787955,0.000590163
-3.25,0.001804487,0.000596292
-3.249,0.001839534,0.000607019
-3.248,0.001797213,0.000593227
-3.247,0.00182697,0.000603954
-3.246,0.001831599,0.000605486
-3.245,0.001801842,0.00059476
-3.244,0.001803164,0.000596292
-3.243,0.001856066,0.000613148
-3.242,0.001794568,0.000593227
-3.241,0.001819035,0.000600889
-3.24,0.001842179,0.000608551
-3.239,0.001787294,0.000590163
-3.238,0.001840856,0.000608551
-3.237,0.001809116,0.000597824
-3.236,0.001805148,0.000596292
-3.235,0.001827631,0.000603954
-3.234,0.001820357,0.000600889
-3.233,0.001815728,0.000599357
-3.232,0.00182697,0.000603954
-3.231,0.001812422,0.000597824
-3.23,0.001787294,0.000590163
-3.229,0.001861356,0.00061468
-3.228,0.00179589,0.000593227
-3.227,0.001803164,0.000596292
-3.226,0.001853421,0.000611616
-3.225,0.001792584,0.000591695
-3.224,0.001824986,0.000602422
-3.223,0.001836889,0.000607019
-3.222,0.001801181,0.00059476
-3.221,0.001811761,0.000597824
-3.22,0.001850114,0.000610083
-3.219,0.001805809,0.000596292
-3.218,0.001809777,0.000597824
-3.217,0.001835566,0.000605486
-3.216,0.001787294,0.000590163
-3.215,0.001846808,0.000610083
-3.214,0.001813745,0.000599357
-3.213,0.001805809,0.000596292
-3.212,0.001846808,0.000610083
-3.211,0.001817051,0.000600889
-3.21,0.001819696,0.000600889
-3.209,0.001834244,0.000605486
-3.208,0.001823002,0.000602422
-3.207,0.001799197,0.00059476
-3.206,0.001857388,0.000613148
-3.205,0.001812422,0.000597824
-3.204,0.001793907,0.000591695
-3.203,0.001852759,0.000611616
-3.202,0.001787955,0.000590163
-3.201,0.001825647,0.000602422
-3.2,0.001834905,0.000605486
-3.199,0.001806471,0.000596292
-3.198,0.001831599,0.000603954
-3.197,0.001844824,0.000608551
-3.196,0.001815067,0.000599357
-3.195,0.00181639,0.000599357
-3.194,0.001845485,0.000608551
-3.193,0.001793245,0.000591695
-3.192,0.001841518,0.000608551
-3.191,0.001829615,0.000603954
-3.19,0.001791262,0.000591695
-3.189,0.001840856,0.000608551
-3.188,0.001805809,0.000596292
-3.187,0.001815728,0.000599357
-3.186,0.001836889,0.000607019
-3.185,0.001817051,0.000599357
-3.184,0.00181639,0.000599357
-3.183,0.001849453,0.000610083
-3.182,0.001823664,0.000602422
-3.181,0.001799197,0.00059476
-3.18,0.001873259,0.000619277
-3.179,0.001796552,0.000593227
-3.178,0.001819696,0.000600889
-3.177,0.001858049,0.000613148
-3.176,0.001788616,0.000590163
-3.175,0.001824325,0.000602422
-3.174,0.001831599,0.000605486
-3.173,0.001814406,0.000599357
-3.172,0.001823664,0.000602422
-3.171,0.001836889,0.000607019
-3.17,0.001815728,0.000599357
-3.169,0.001830276,0.000603954
-3.168,0.001843502,0.000608551
-3.167,0.001797213,0.000593227
-3.166,0.001853421,0.000611616
-3.165,0.00181639,0.000599357
-3.164,0.001819035,0.000600889
-3.163,0.001867968,0.000617745
-3.162,0.001804487,0.000596292
-3.161,0.001820357,0.000600889
-3.16,0.001840195,0.000608551
-3.159,0.001825647,0.000603954
-3.158,0.001812422,0.000599357
-3.157,0.001852098,0.000611616
-3.156,0.001809116,0.000597824
-3.155,0.001813745,0.000599357
-3.154,0.001865323,0.000616213
-3.153,0.001791923,0.000591695
-3.152,0.001827631,0.000603954
-3.151,0.00183755,0.000607019
-3.15,0.001804487,0.000596292
-3.149,0.00184813,0.000610083
-3.148,0.00182168,0.000600889
-3.147,0.001812422,0.000599357
-3.146,0.001823664,0.000602422
-3.145,0.001845485,0.000610083
-3.144,0.001809777,0.000597824
-3.143,0.001840856,0.000608551
-3.142,0.001832921,0.000605486
-3.141,0.001801181,0.00059476
-3.14,0.001867968,0.000616213
-3.139,0.001805809,0.000596292
-3.138,0.001814406,0.000599357
-3.137,0.001850775,0.000611616
-3.136,0.001809116,0.000597824
-3.135,0.001829615,0.000603954
-3.134,0.001840856,0.000608551
-3.133,0.001806471,0.000596292
-3.132,0.001808454,0.000597824
-3.131,0.001864662,0.000616213
-3.13,0.001808454,0.000597824
-3.129,0.001818373,0.000600889
-3.128,0.001865323,0.000616213
-3.127,0.001799197,0.00059476
-3.126,0.001855404,0.000613148
-3.125,0.001834244,0.000605486
-3.124,0.001819696,0.000600889
-3.123,0.001849453,0.000611616
-3.122,0.001825647,0.000602422
-3.121,0.001831599,0.000605486
-3.12,0.001838873,0.000607019
-3.119,0.001828954,0.000603954
-3.118,0.001803164,0.00059476
-3.117,0.001858049,0.000613148
-3.116,0.001825647,0.000602422
-3.115,0.001800519,0.00059476
-3.114,0.001867307,0.000616213
-3.113,0.001807132,0.000597824
-3.112,0.001828292,0.000603954
-3.111,0.001856727,0.000613148
-3.11,0.001805148,0.000596292
-3.109,0.001833583,0.000605486
-3.108,0.001844163,0.000608551
-3.107,0.00182168,0.000602422
-3.106,0.001824986,0.000602422
-3.105,0.001844163,0.000608551
-3.104,0.001802503,0.000596292
-3.103,0.001828292,0.000603954
-3.102,0.001852098,0.000611616
-3.101,0.001776714,0.000587098
-3.1,0.001815728,0.000599357
-3.099,0.001470547,0.000485963
-3.098,0.001298618,0.000429266
-3.097,0.001235798,0.000407814
-3.096,0.001200751,0.000397087
-3.095,0.001180913,0.000390958
-3.094,0.001162397,0.000384828
-3.093,0.001146527,0.000378699
-3.092,0.001145204,0.000378699
-3.091,0.001148511,0.000380231
-3.09,0.001145204,0.000378699
-3.089,0.001139914,0.000377167
-3.088,0.00113793,0.000377167
-3.087,0.00113793,0.000377167
-3.086,0.00113793,0.000377167
-3.085,0.001141237,0.000377167
-3.084,0.001146527,0.000380231
-3.083,0.001144543,0.000378699
-3.082,0.001141237,0.000377167
-3.081,0.001139914,0.000377167
-3.08,0.00113793,0.000377167
-3.079,0.001133302,0.000375634
-3.078,0.00113264,0.000375634
-3.077,0.001134624,0.000375634
-3.076,0.001134624,0.000375634
-3.075,0.001136608,0.000375634
-3.074,0.00113793,0.000377167
-3.073,0.00113793,0.000377167
-3.072,0.001137269,0.000377167
-3.071,0.001136608,0.000377167
-3.07,0.001136608,0.000375634
-3.069,0.001134624,0.000375634
-3.068,0.00112206,0.000371037
-3.067,0.001124705,0.00037257
-3.066,0.001135947,0.000375634
-3.065,0.001134624,0.000375634
-3.064,0.001130657,0.000374102
-3.063,0.001131318,0.000374102
-3.062,0.001133302,0.000375634
-3.061,0.001134624,0.000375634
-3.06,0.001137269,0.000377167
-3.059,0.001142559,0.000378699
-3.058,0.001142559,0.000378699
-3.057,0.001141237,0.000377167
-3.056,0.001138592,0.000377167
-3.055,0.00113793,0.000377167
-3.054,0.00113264,0.000375634
-3.053,0.001131979,0.000375634
-3.052,0.001133302,0.000375634
-3.051,0.001134624,0.000375634
-3.05,0.001140576,0.000377167
-3.049,0.001139253,0.000377167
-3.048,0.001134624,0.000375634
-3.047,0.001135285,0.000375634
-3.046,0.001134624,0.000375634
-3.045,0.001137269,0.000375634
-3.044,0.001133302,0.000375634
-3.043,0.001120076,0.000371037
-3.042,0.001124705,0.00037257
-3.041,0.001135285,0.000375634
-3.04,0.001135947,0.000375634
-3.039,0.001133302,0.000375634
-3.038,0.001131318,0.000374102
-3.037,0.00113264,0.000375634
-3.036,0.001133302,0.000375634
-3.035,0.001136608,0.000377167
-3.034,0.001142559,0.000378699
-3.033,0.001143221,0.000378699
-3.032,0.001140576,0.000377167
-3.031,0.001139253,0.000377167
-3.03,0.00113793,0.000377167
-3.029,0.001134624,0.000375634
-3.028,0.001131979,0.000375634
-3.027,0.00113264,0.000374102
-3.026,0.001133963,0.000375634
-3.025,0.00113793,0.000377167
-3.024,0.001139914,0.000377167
-3.023,0.001136608,0.000377167
-3.022,0.001135947,0.000377167
-3.021,0.001135947,0.000375634
-3.02,0.00113793,0.000377167
-3.019,0.001135285,0.000375634
-3.018,0.001119415,0.000371037
-3.017,0.001122721,0.00037257
-3.016,0.001133963,0.000375634
-3.015,0.001134624,0.000375634
-3.014,0.001131979,0.000375634
-3.013,0.001130657,0.000374102
-3.012,0.00113264,0.000375634
-3.011,0.001133302,0.000375634
-3.01,0.001135285,0.000375634
-3.009,0.001143221,0.000378699
-3.008,0.001143221,0.000378699
-3.007,0.001141898,0.000378699
-3.006,0.001140576,0.000377167
-3.005,0.001139253,0.000377167
-3.004,0.001134624,0.000375634
-3.003,0.001131318,0.000375634
-3.002,0.00113264,0.000375634
-3.001,0.001133963,0.000375634
-3,0.00113264,0.000375634
-2.999,0.001134624,0.000375634
-2.998,0.00113264,0.000375634
-2.997,0.001133963,0.000375634
-2.996,0.001135285,0.000375634
-2.995,0.001137269,0.000377167
-2.994,0.001137269,0.000377167
-2.993,0.001120738,0.000371037
-2.992,0.001126028,0.00037257
-2.991,0.001139253,0.000377167
-2.99,0.001145204,0.000378699
-2.989,0.001147188,0.000380231
-2.988,0.001150495,0.000381764
-2.987,0.001159752,0.000384828
-2.986,0.001167687,0.000387893
-2.985,0.001176945,0.000389425
-2.984,0.001196783,0.000397087
-2.983,0.001209347,0.000401684
-2.982,0.001216621,0.000403216
-2.981,0.00122654,0.000406281
-2.98,0.001233153,0.000407814
-2.979,0.001240427,0.000410878
-2.978,0.00125233,0.000413943
-2.977,0.001256297,0.000415475
-2.976,0.001265555,0.00041854
-2.975,0.001277458,0.000423137
-2.974,0.001279441,0.000423137
-2.973,0.001298618,0.000429266
-2.972,0.001302586,0.000430799
-2.971,0.001299279,0.000429266
-2.97,0.001321762,0.000436928
-2.969,0.001323085,0.00043846
-2.968,0.001313166,0.000433863
-2.967,0.001338955,0.000443057
-2.966,0.001345568,0.00044459
-2.965,0.001345568,0.00044459
-2.964,0.001363422,0.000450719
-2.963,0.001360116,0.000449187
-2.962,0.001361438,0.000450719
-2.961,0.001379954,0.000456849
-2.96,0.001377309,0.000455316
-2.959,0.001384583,0.000458381
-2.958,0.001396486,0.000461446
-2.957,0.001391195,0.000459913
-2.956,0.001400453,0.000462978
-2.955,0.001416324,0.000467575
-2.954,0.001400453,0.000462978
-2.953,0.001427565,0.000472172
-2.952,0.001426243,0.000472172
-2.951,0.001407727,0.000466043
-2.95,0.001449387,0.000479834
-2.949,0.001447403,0.000478301
-2.948,0.001430871,0.000473704
-2.947,0.001458645,0.000482898
-2.946,0.001451371,0.000479834
-2.945,0.001438807,0.000475237
-2.944,0.001469225,0.000485963
-2.943,0.001456661,0.000481366
-2.942,0.001451371,0.000479834
-2.941,0.001481128,0.000489028
-2.94,0.001467241,0.000485963
-2.939,0.001461951,0.000482898
-2.938,0.001486418,0.000492093
-2.937,0.00147716,0.000489028
-2.936,0.001489724,0.000492093
-2.935,0.001512868,0.000499754
-2.934,0.001492369,0.000493625
-2.933,0.001512868,0.000499754
-2.932,0.001514852,0.000501287
-2.931,0.001484434,0.00049056
-2.93,0.001526755,0.000504351
-2.929,0.001519481,0.000502819
-2.928,0.001490385,0.000492093
-2.927,0.001537997,0.000507416
-2.926,0.001534029,0.000505884
-2.925,0.001514191,0.000499754
-2.924,0.001558496,0.000515078
-2.923,0.001542625,0.000508948
