,hip1,,hip2,,hip3,,femur1,,femur2,,femur3,,tibia1,,tibia2,,tibia3,
Time,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
6.716667,0.586903,1.995033,0.589836,1.871111,0.571505,1.744154,0.558314,1.569982,0.543126,1.323807,0.563229,1.136106,0.620555,0.927521,0.699258,0.55503,0.749483,0.161725
6.725,0.586884,1.994774,0.589999,1.870839,0.571882,1.743767,0.558975,1.569609,0.5443,1.323389,0.564829,1.135707,0.622591,0.927348,0.702676,0.555081,0.754455,0.161646
6.733333,0.586935,1.994452,0.590158,1.87046,0.572256,1.743372,0.559665,1.56911,0.545494,1.322826,0.566246,1.135212,0.624541,0.926937,0.706255,0.555058,0.75992,0.161929
6.741667,0.586968,1.994102,0.590335,1.870017,0.572609,1.742918,0.560331,1.568614,0.546677,1.322279,0.567735,1.1347,0.626488,0.926689,0.710004,0.555137,0.765225,0.16201
6.75,0.586979,1.993723,0.590452,1.869627,0.572935,1.742522,0.560924,1.568187,0.547755,1.321758,0.569101,1.134311,0.628615,0.926435,0.713725,0.555201,0.77078,0.162257
6.758333,0.586914,1.993421,0.59049,1.869275,0.573222,1.74213,0.561447,1.567781,0.54865,1.321296,0.570437,1.133862,0.630618,0.926056,0.717732,0.555289,0.776522,0.162588
6.766667,0.58685,1.993196,0.590518,1.868974,0.573418,1.7418,0.561923,1.567473,0.54947,1.320993,0.571788,1.133545,0.632704,0.925701,0.721597,0.555347,0.78224,0.162807
6.775,0.586752,1.993078,0.590481,1.868765,0.573577,1.741529,0.562351,1.567181,0.550248,1.320692,0.573197,1.133225,0.635139,0.92558,0.725591,0.555557,0.788088,0.163435
6.783333,0.586594,1.992969,0.590424,1.868604,0.573683,1.741335,0.562773,1.566937,0.55122,1.320355,0.574641,1.133089,0.637402,0.925463,0.729731,0.55606,0.793814,0.164008
6.791667,0.586391,1.992918,0.590322,1.868477,0.573714,1.741118,0.563174,1.566647,0.552292,1.319988,0.576217,1.132815,0.639782,0.92537,0.733692,0.556246,0.799534,0.164608
6.8,0.586187,1.992896,0.5902,1.868363,0.57375,1.740916,0.563595,1.566417,0.55348,1.319683,0.577827,1.132876,0.642314,0.925422,0.737846,0.556476,0.805143,0.165263
6.808333,0.585909,1.992884,0.590024,1.868226,0.573765,1.74068,0.564067,1.566156,0.554616,1.319433,0.579572,1.132668,0.644768,0.925268,0.741838,0.556855,0.810805,0.165708
6.816667,0.585707,1.992794,0.589861,1.868127,0.573812,1.740423,0.56452,1.565863,0.555667,1.319247,0.581432,1.132381,0.647522,0.925184,0.745853,0.557098,0.816051,0.166218
6.825,0.585419,1.992691,0.589697,1.867907,0.573847,1.740135,0.564995,1.565632,0.556989,1.318937,0.583485,1.132055,0.650127,0.924967,0.749915,0.55744,0.821645,0.166653
6.833333,0.585138,1.992654,0.589531,1.867717,0.573912,1.739818,0.565508,1.565315,0.558441,1.318448,0.585426,1.131669,0.652843,0.924812,0.753912,0.557634,0.826641,0.167068
6.841667,0.584883,1.99254,0.589378,1.867542,0.573977,1.739502,0.566074,1.565095,0.559856,1.317979,0.587413,1.131395,0.655661,0.924892,0.757909,0.557874,0.831974,0.167619
6.85,0.584633,1.992481,0.58923,1.867373,0.574107,1.7392,0.566733,1.564813,0.561209,1.317684,0.589495,1.131038,0.658311,0.924821,0.761747,0.55816,0.836888,0.167946
6.858333,0.584369,1.992434,0.589097,1.867302,0.574179,1.738963,0.567415,1.56451,0.562646,1.317448,0.591522,1.1308,0.661117,0.925037,0.765561,0.558523,0.841773,0.168654
6.866667,0.584103,1.992432,0.588954,1.867197,0.574315,1.738753,0.568094,1.56426,0.564187,1.317298,0.593684,1.130865,0.663879,0.924843,0.769347,0.558766,0.846765,0.169103
6.875,0.583876,1.992474,0.588835,1.867136,0.574435,1.738604,0.568794,1.564059,0.565743,1.317156,0.595827,1.130785,0.666615,0.924999,0.773129,0.559305,0.851358,0.169574
6.883333,0.583691,1.992458,0.588731,1.867061,0.574583,1.738463,0.569474,1.563919,0.567102,1.316943,0.597906,1.130582,0.669282,0.925146,0.77669,0.559464,0.856432,0.17025
6.891667,0.583513,1.992466,0.588663,1.86701,0.574752,1.738256,0.570136,1.563731,0.568446,1.316688,0.599935,1.130352,0.671909,0.925218,0.780437,0.560058,0.861065,0.170791
6.9,0.583364,1.99244,0.588593,1.866912,0.574955,1.738096,0.570792,1.563539,0.569903,1.316401,0.602034,1.130313,0.674505,0.925485,0.784069,0.560512,0.866235,0.171547
6.908333,0.583245,1.992397,0.588583,1.866767,0.575158,1.737898,0.571459,1.563306,0.571431,1.316069,0.604104,1.130078,0.676994,0.925379,0.787871,0.560741,0.871022,0.172145
6.916667,0.583191,1.992359,0.5886,1.866688,0.575426,1.737649,0.572122,1.563182,0.572774,1.315803,0.605952,1.129894,0.67961,0.925454,0.791676,0.561113,0.876331,0.172864
6.925,0.5831,1.992312,0.58865,1.866557,0.57575,1.737443,0.572807,1.562991,0.573988,1.315553,0.607603,1.12976,0.682064,0.925533,0.795421,0.561576,0.881444,0.173354
6.933333,0.583063,1.992297,0.588682,1.866468,0.576012,1.737257,0.573534,1.56281,0.575195,1.315426,0.609233,1.129735,0.684579,0.925465,0.799219,0.562121,0.8866,0.174291
6.941667,0.58304,1.992287,0.588778,1.86643,0.576325,1.737168,0.574196,1.562634,0.576454,1.315361,0.611052,1.129809,0.687095,0.925686,0.803139,0.562755,0.892042,0.175213
6.95,0.582994,1.992286,0.588859,1.866368,0.576619,1.737035,0.574872,1.562468,0.577692,1.315307,0.612865,1.129795,0.689549,0.92584,0.806935,0.563171,0.89732,0.176236
6.958333,0.582996,1.992308,0.588912,1.866352,0.576878,1.736951,0.575458,1.562387,0.57887,1.315262,0.614688,1.129766,0.691881,0.92618,0.810839,0.563925,0.902711,0.177142
6.966667,0.582934,1.992321,0.588965,1.866301,0.57712,1.736879,0.576031,1.562343,0.580096,1.315096,0.616236,1.129801,0.694293,0.926248,0.814607,0.564506,0.908158,0.178265
6.975,0.582857,1.992305,0.588999,1.866206,0.577375,1.736758,0.576545,1.562202,0.581323,1.314927,0.617825,1.129829,0.696655,0.926358,0.818317,0.565151,0.913661,0.179442
6.983333,0.582839,1.992228,0.589032,1.866136,0.577598,1.736606,0.577077,1.562063,0.582605,1.314913,0.619494,1.129788,0.698927,0.926538,0.822265,0.565689,0.919288,0.18027
6.991667,0.58279,1.992158,0.58904,1.866037,0.577777,1.736503,0.577652,1.561851,0.583811,1.314828,0.621239,1.129602,0.701132,0.926528,0.826076,0.566362,0.925003,0.181578
7,0.58273,1.992076,0.58904,1.865904,0.577978,1.736322,0.578268,1.561656,0.584922,1.314632,0.622812,1.129431,0.703427,0.926616,0.829999,0.56676,0.930776,0.182463
7.008333,0.582644,1.992052,0.589039,1.865791,0.578172,1.736144,0.578863,1.561496,0.58592,1.314448,0.62432,1.129437,0.705632,0.926807,0.83401,0.567691,0.936782,0.183712
7.016667,0.582544,1.992022,0.58903,1.865683,0.578362,1.736002,0.579455,1.561377,0.586895,1.314235,0.625743,1.129431,0.707892,0.926945,0.838046,0.568332,0.942889,0.185141
7.025,0.582398,1.99204,0.589,1.865646,0.578508,1.735929,0.579972,1.561225,0.588065,1.314061,0.627284,1.129538,0.710231,0.927157,0.842256,0.569143,0.949081,0.186548
7.033333,0.582244,1.99207,0.588979,1.865621,0.578631,1.735842,0.580509,1.561116,0.589249,1.313955,0.628813,1.12962,0.712661,0.927434,0.846485,0.569994,0.95516,0.18783
7.041667,0.582056,1.992132,0.588927,1.865585,0.578794,1.735778,0.581032,1.561055,0.590373,1.313903,0.630501,1.129746,0.715158,0.927638,0.850818,0.571054,0.96139,0.189524
7.05,0.581903,1.992151,0.58887,1.865611,0.578942,1.735713,0.581571,1.560986,0.591477,1.31391,0.632074,1.129815,0.717624,0.92787,0.854964,0.571874,0.967658,0.191049
7.058333,0.581692,1.992119,0.588816,1.865543,0.579056,1.73563,0.582094,1.560889,0.592573,1.314047,0.633817,1.129897,0.720207,0.928128,0.859339,0.572889,0.973896,0.192479
7.066667,0.581515,1.992032,0.588781,1.865396,0.579221,1.735429,0.582648,1.560703,0.593744,1.314013,0.635531,1.129937,0.722805,0.928342,0.863728,0.573933,0.980132,0.193748
7.075,0.581303,1.991922,0.588721,1.865249,0.579384,1.735199,0.583207,1.560494,0.595077,1.313779,0.637208,1.129788,0.725342,0.928597,0.868239,0.574517,0.986523,0.195266
7.083333,0.581139,1.991742,0.588663,1.865013,0.579568,1.734934,0.583808,1.56028,0.596451,1.313444,0.638978,1.129704,0.728112,0.928801,0.872598,0.575344,0.992851,0.196587
7.091667,0.580973,1.991579,0.588583,1.864835,0.579784,1.734671,0.58445,1.560039,0.597729,1.313197,0.640767,1.129562,0.730785,0.928847,0.876949,0.576192,0.999142,0.198052
7.1,0.580796,1.9914,0.588556,1.864681,0.580007,1.7344,0.58509,1.559808,0.598916,1.313081,0.642625,1.129547,0.733505,0.929133,0.881393,0.577243,1.005207,0.199386
7.108333,0.580644,1.991343,0.58854,1.864492,0.580232,1.734216,0.585811,1.559596,0.600227,1.313046,0.64449,1.129445,0.736203,0.929347,0.885802,0.578183,1.011438,0.200988
7.116667,0.580518,1.991251,0.588592,1.864388,0.580497,1.734074,0.586538,1.559462,0.601729,1.312908,0.646434,1.129412,0.738931,0.92974,0.890101,0.579119,1.017693,0.202699
7.125,0.580458,1.991162,0.58865,1.864249,0.58077,1.733922,0.587346,1.55931,0.603177,1.312786,0.648339,1.129599,0.741412,0.930057,0.894584,0.580085,1.023873,0.204403
7.133333,0.580415,1.991113,0.588776,1.864187,0.581148,1.733826,0.588221,1.559151,0.604533,1.312704,0.650149,1.129611,0.743936,0.930563,0.898696,0.581415,1.030107,0.205994
7.141667,0.580422,1.991036,0.588962,1.864069,0.581582,1.73366,0.589066,1.559084,0.606007,1.312634,0.651956,1.129544,0.746598,0.930848,0.903105,0.5823,1.036328,0.207871
7.15,0.580525,1.990913,0.589175,1.863938,0.582015,1.733499,0.589954,1.559087,0.607434,1.312555,0.653698,1.12941,0.748985,0.930959,0.907334,0.583365,1.042652,0.209563
7.158333,0.580641,1.990766,0.589429,1.86379,0.582518,1.733354,0.590803,1.55908,0.608739,1.312477,0.655506,1.129716,0.75172,0.931495,0.911636,0.584271,1.048949,0.21122
7.166667,0.580826,1.990583,0.589708,1.863644,0.583003,1.733186,0.591564,1.55897,0.609975,1.312459,0.657111,1.129655,0.754,0.931578,0.915918,0.585463,1.055004,0.213101
7.175,0.581024,1.990465,0.590085,1.863509,0.583536,1.733057,0.592419,1.55878,0.611231,1.312364,0.658515,1.129598,0.756355,0.931864,0.920089,0.586539,1.061154,0.214655
7.183333,0.581224,1.990321,0.590411,1.863396,0.584037,1.732906,0.593165,1.558664,0.612588,1.31228,0.660014,1.129354,0.758995,0.932782,0.924182,0.587612,1.067267,0.216569
7.191667,0.58143,1.990261,0.590779,1.863305,0.584586,1.732793,0.593957,1.558584,0.613832,1.312238,0.662146,1.130267,0.761171,0.932904,0.928273,0.5888,1.073125,0.218796
7.2,0.581638,1.990184,0.59113,1.863256,0.585138,1.732695,0.594855,1.558502,0.614984,1.312381,0.663322,1.129662,0.763407,0.933337,0.932347,0.590029,1.079209,0.220661
7.208333,0.581816,1.99014,0.5915,1.863193,0.585667,1.73263,0.595733,1.558454,0.616141,1.312505,0.664789,1.129794,0.76543,0.933534,0.936194,0.591169,1.084941,0.222674
7.216667,0.58202,1.990111,0.591799,1.863165,0.58612,1.732623,0.596616,1.558474,0.617358,1.312472,0.666613,1.13071,0.767739,0.934385,0.940027,0.59239,1.0909,0.224677
7.225,0.582196,1.990067,0.592112,1.863151,0.586582,1.732555,0.597361,1.558508,0.61856,1.312545,0.667924,1.130817,0.769725,0.934685,0.943913,0.593598,1.096576,0.226645
7.233333,0.582354,1.990065,0.592411,1.863078,0.587066,1.732514,0.598142,1.558456,0.619783,1.312464,0.669298,1.130917,0.771744,0.935042,0.947404,0.594929,1.102131,0.228789
7.241667,0.582508,1.989993,0.592686,1.862992,0.587529,1.732409,0.598912,1.558428,0.620911,1.312383,0.6707,1.130842,0.773592,0.935187,0.951129,0.595871,1.10765,0.230503
7.25,0.582623,1.989962,0.592933,1.863012,0.587931,1.732357,0.599584,1.55837,0.621858,1.312344,0.672025,1.130799,0.775691,0.935936,0.95471,0.597201,1.113134,0.232728
7.258333,0.582754,1.989899,0.593161,1.862972,0.588262,1.732283,0.600162,1.558317,0.622777,1.312438,0.673314,1.131004,0.777508,0.936181,0.958208,0.598213,1.118616,0.234651
7.266667,0.582843,1.989906,0.593373,1.862932,0.588652,1.73219,0.600768,1.558295,0.623765,1.312507,0.674582,1.131139,0.779184,0.936239,0.961875,0.599248,1.123736,0.236631
7.275,0.582958,1.989916,0.593569,1.86295,0.588977,1.732206,0.601348,1.558334,0.624692,1.312469,0.675779,1.131266,0.781128,0.936625,0.9653,0.600618,1.129063,0.238575
7.283333,0.582999,1.989979,0.593743,1.862969,0.589346,1.732161,0.601918,1.558322,0.625709,1.312513,0.677005,1.131245,0.782971,0.936881,0.968764,0.601684,1.134203,0.240778
7.291667,0.583068,1.989993,0.593929,1.86298,0.589681,1.732137,0.602492,1.558304,0.626677,1.312512,0.678105,1.131245,0.784855,0.937372,0.972221,0.602971,1.139323,0.242638
7.3,0.583175,1.989994,0.594148,1.863,0.590062,1.73212,0.603051,1.558288,0.627556,1.312538,0.679194,1.131229,0.786536,0.937869,0.975531,0.604273,1.144413,0.244752
7.308333,0.583308,1.990029,0.594387,1.862967,0.59044,1.732069,0.603641,1.558257,0.628381,1.312585,0.680302,1.131354,0.788137,0.938063,0.978635,0.605445,1.149463,0.246717
7.316667,0.58342,1.990002,0.594633,1.862957,0.590877,1.732026,0.604259,1.558241,0.629136,1.312672,0.681333,1.131449,0.789768,0.938382,0.981993,0.606657,1.154413,0.249003
7.325,0.583607,1.989953,0.594876,1.862876,0.591253,1.731919,0.604895,1.558163,0.629905,1.312653,0.682278,1.131647,0.791355,0.93884,0.984877,0.607671,1.159212,0.251065
7.333333,0.583788,1.989861,0.595189,1.862769,0.591671,1.731809,0.605459,1.558044,0.630675,1.312629,0.683191,1.13165,0.792637,0.938938,0.987996,0.608869,1.164128,0.253107
7.341667,0.583938,1.989785,0.595461,1.862662,0.592047,1.731684,0.605991,1.558008,0.631385,1.312563,0.68401,1.13159,0.793937,0.939121,0.990864,0.609833,1.168776,0.255162
7.35,0.584145,1.98969,0.595746,1.862575,0.592474,1.731559,0.606571,1.558007,0.632035,1.312461,0.684703,1.131463,0.795101,0.939317,0.993845,0.611161,1.173429,0.25728
7.358333,0.584338,1.989565,0.596006,1.862476,0.592755,1.731469,0.607085,1.558002,0.632658,1.312454,0.685433,1.131368,0.796403,0.939703,0.996376,0.612235,1.17793,0.25925
7.366667,0.584476,1.989567,0.596215,1.862398,0.593045,1.731396,0.607545,1.558059,0.633254,1.3124,0.686136,1.131388,0.797616,0.94004,0.999158,0.613542,1.182166,0.261355
7.375,0.584599,1.989586,0.596392,1.862405,0.593248,1.73138,0.607914,1.558129,0.633805,1.312492,0.686822,1.131415,0.798732,0.940374,1.001959,0.614858,1.186525,0.263521
7.383333,0.584635,1.989659,0.59653,1.862435,0.593434,1.73143,0.608253,1.558192,0.63431,1.312553,0.687433,1.131523,0.799901,0.940725,1.004591,0.616317,1.190527,0.265563
7.391667,0.584727,1.989701,0.596632,1.862464,0.593596,1.731439,0.608558,1.558241,0.634803,1.312607,0.688091,1.131537,0.801085,0.941115,1.006781,0.617263,1.194842,0.267832
7.4,0.584766,1.98976,0.596713,1.862453,0.593789,1.73144,0.608845,1.558278,0.635322,1.31261,0.6887,1.131624,0.802241,0.941457,1.009685,0.618977,1.198774,0.269843
7.408333,0.584819,1.989752,0.596823,1.86243,0.593975,1.731373,0.609175,1.558205,0.635852,1.31266,0.689395,1.131645,0.803325,0.941783,1.012009,0.619772,1.203052,0.27197
7.416667,0.584901,1.989764,0.596961,1.862357,0.594204,1.731302,0.609511,1.558188,0.636457,1.31262,0.690064,1.131624,0.804236,0.941921,1.014709,0.621429,1.207085,0.274065
7.425,0.584979,1.989699,0.597108,1.862288,0.594442,1.731188,0.609864,1.5581,0.636939,1.312551,0.690644,1.131591,0.805076,0.942108,1.016973,0.622474,1.21124,0.276082
7.433333,0.585067,1.989672,0.597305,1.862174,0.594763,1.731103,0.610245,1.558003,0.637404,1.312457,0.691182,1.131496,0.805883,0.942284,1.019172,0.623555,1.215433,0.278479
7.441667,0.585206,1.989603,0.597482,1.862087,0.595032,1.730978,0.610609,1.557819,0.637846,1.312418,0.691684,1.131504,0.806794,0.942648,1.02169,0.624689,1.219649,0.280817
7.45,0.585363,1.989519,0.597706,1.861977,0.595347,1.730872,0.61097,1.557695,0.638225,1.312354,0.692104,1.131472,0.807599,0.942884,1.024117,0.625973,1.22417,0.283826
7.458333,0.585533,1.989452,0.597929,1.861893,0.595678,1.730804,0.611313,1.557638,0.638489,1.312358,0.692402,1.131339,0.808301,0.943221,1.026472,0.627399,1.228415,0.286283
7.466667,0.585713,1.989369,0.598137,1.861791,0.59596,1.730706,0.6116,1.557525,0.638663,1.312333,0.692594,1.131282,0.808905,0.943503,1.028783,0.629006,1.232721,0.289036
7.475,0.585878,1.989316,0.59836,1.861713,0.596255,1.730646,0.611859,1.557475,0.638822,1.312301,0.692715,1.131198,0.809472,0.94375,1.030995,0.630414,1.236828,0.291456
7.483333,0.586092,1.989228,0.598574,1.861635,0.596507,1.730563,0.612107,1.557437,0.639001,1.312243,0.69277,1.131069,0.809944,0.944008,1.033272,0.631717,1.241112,0.2942
7.491667,0.586256,1.989144,0.598772,1.861551,0.596752,1.730525,0.612325,1.557372,0.639091,1.312212,0.692794,1.130972,0.810293,0.944205,1.035483,0.633156,1.245189,0.296872
7.5,0.586412,1.989069,0.598961,1.861484,0.596962,1.730496,0.612526,1.557346,0.639175,1.312189,0.692752,1.130786,0.810603,0.944439,1.037485,0.634677,1.249375,0.299773
7.508333,0.586568,1.988996,0.599146,1.861404,0.597135,1.730456,0.612703,1.557347,0.639175,1.312227,0.692653,1.130633,0.810814,0.944632,1.039659,0.63639,1.253628,0.302557
7.516667,0.586699,1.988946,0.5993,1.861396,0.597299,1.730453,0.612832,1.557378,0.63916,1.312201,0.6925,1.130484,0.811076,0.944873,1.041702,0.63802,1.257938,0.305989
7.525,0.586818,1.988971,0.599464,1.861387,0.59744,1.730477,0.612925,1.557402,0.639078,1.312282,0.692334,1.130427,0.811225,0.945106,1.04391,0.639846,1.262138,0.309095
7.533333,0.586936,1.988947,0.599617,1.861393,0.597561,1.730497,0.613026,1.557461,0.638962,1.31233,0.6921,1.130356,0.811374,0.945442,1.046065,0.641682,1.266542,0.312455
7.541667,0.587002,1.988996,0.599741,1.861419,0.597644,1.730489,0.613063,1.557551,0.638775,1.312435,0.691775,1.130318,0.811525,0.945764,1.048341,0.643687,1.270902,0.315989
7.55,0.58707,1.988999,0.599837,1.861389,0.597741,1.730483,0.613094,1.557562,0.638602,1.312457,0.691379,1.130302,0.811676,0.946157,1.050473,0.645678,1.275244,0.319591
7.558333,0.587151,1.988916,0.599952,1.86133,0.597837,1.730478,0.613044,1.557568,0.638317,1.312432,0.690935,1.130219,0.811764,0.946576,1.052814,0.647964,1.279583,0.323119
7.566667,0.587198,1.988857,0.600054,1.861272,0.597888,1.730416,0.612991,1.55754,0.638011,1.31232,0.690416,1.130049,0.811829,0.946884,1.054838,0.649823,1.283869,0.326827
7.575,0.587289,1.988678,0.600137,1.861115,0.597961,1.730329,0.612987,1.557429,0.63769,1.312225,0.689925,1.129856,0.811826,0.947267,1.056853,0.652007,1.288047,0.330529
7.583333,0.587398,1.988517,0.600199,1.860969,0.597969,1.730222,0.612935,1.557397,0.637327,1.31212,0.68935,1.129684,0.811706,0.947566,1.059227,0.653935,1.292234,0.334112
7.591667,0.587477,1.988386,0.600287,1.86082,0.598012,1.730149,0.61286,1.557333,0.637012,1.312041,0.688807,1.129485,0.811472,0.947777,1.061135,0.656002,1.296378,0.338069
7.6,0.587576,1.988258,0.600341,1.86073,0.598082,1.730089,0.612807,1.557337,0.63659,1.311997,0.688269,1.129316,0.811165,0.948058,1.062814,0.657937,1.300394,0.341785
7.608333,0.587661,1.988183,0.600397,1.860696,0.598114,1.730082,0.612725,1.557372,0.636139,1.312083,0.687591,1.129187,0.810829,0.948395,1.064583,0.660107,1.304365,0.345413
7.616667,0.587762,1.988168,0.60047,1.860652,0.598139,1.730083,0.6126,1.557451,0.635663,1.312112,0.686967,1.129075,0.81043,0.948672,1.06621,0.662257,1.308329,0.349643
7.625,0.587827,1.988162,0.600544,1.860689,0.598116,1.730151,0.612436,1.557565,0.635145,1.312173,0.686277,1.129081,0.809981,0.949114,1.067805,0.664542,1.31206,0.353326
7.633333,0.587879,1.988237,0.600586,1.860751,0.598086,1.730239,0.612206,1.55769,0.63466,1.312303,0.685448,1.129061,0.809605,0.949514,1.069245,0.666804,1.315754,0.357345
7.641667,0.587934,1.988319,0.600623,1.860837,0.598027,1.73032,0.611964,1.557844,0.634073,1.312401,0.684684,1.12915,0.809095,0.949931,1.070849,0.669258,1.319441,0.361528
7.65,0.588007,1.988411,0.600678,1.860923,0.598016,1.730419,0.611722,1.558019,0.633504,1.31256,0.683884,1.129211,0.808629,0.950407,1.072309,0.671513,1.32295,0.365488
7.658333,0.588072,1.988448,0.600698,1.860965,0.597969,1.7305,0.611425,1.558136,0.63287,1.312691,0.682969,1.129117,0.808082,0.950853,1.0738,0.673948,1.326454,0.369508
7.666667,0.588159,1.988451,0.600761,1.861004,0.597917,1.730566,0.611183,1.558258,0.632291,1.312824,0.682037,1.129059,0.807472,0.951357,1.075093,0.676193,1.32977,0.37335
7.675,0.588235,1.988415,0.6008,1.860968,0.597904,1.730626,0.610979,1.558332,0.631753,1.312913,0.681154,1.129031,0.806892,0.951896,1.076332,0.678443,1.333124,0.377422
7.683333,0.588306,1.988389,0.600849,1.860927,0.597894,1.730619,0.610815,1.558424,0.631173,1.312974,0.680324,1.128929,0.806284,0.952247,1.077696,0.680998,1.336272,0.381027
7.691667,0.588392,1.988323,0.600878,1.860911,0.597909,1.730659,0.610637,1.558486,0.630646,1.313046,0.67951,1.128931,0.805639,0.952629,1.078757,0.68312,1.339463,0.385041
7.7,0.588416,1.988329,0.600919,1.860909,0.597873,1.730689,0.610477,1.558614,0.630107,1.313113,0.678691,1.128896,0.804931,0.953042,1.079821,0.685367,1.342535,0.389061
7.708333,0.588514,1.988314,0.600942,1.860915,0.597841,1.730755,0.610277,1.55873,0.629524,1.313211,0.677915,1.128941,0.80424,0.953484,1.080829,0.687674,1.345792,0.393974
7.716667,0.588561,1.988376,0.600979,1.860946,0.59781,1.730853,0.610002,1.558868,0.628882,1.313329,0.677056,1.128905,0.803588,0.953804,1.08165,0.68973,1.348233,0.396922
7.725,0.58865,1.988392,0.601033,1.860997,0.597748,1.730923,0.609717,1.559004,0.628233,1.313381,0.676086,1.128827,0.802796,0.954169,1.082654,0.691903,1.350945,0.400983
7.733333,0.58875,1.988413,0.601078,1.861037,0.597709,1.730987,0.609465,1.559125,0.627601,1.313436,0.6751,1.128777,0.802035,0.954665,1.083557,0.694097,1.353802,0.40535
7.741667,0.58881,1.98843,0.601096,1.861088,0.597643,1.731061,0.609193,1.559203,0.626957,1.313418,0.674205,1.128782,0.801274,0.955009,1.084275,0.696103,1.356344,0.408962
7.75,0.588924,1.988427,0.601163,1.861086,0.597579,1.73113,0.608988,1.55925,0.626272,1.313489,0.673304,1.128729,0.800466,0.95536,1.085056,0.698245,1.358629,0.412376
7.758333,0.589011,1.988417,0.601212,1.861061,0.597563,1.731176,0.608732,1.559334,0.625917,1.314219,0.67239,1.128705,0.799636,0.955628,1.08568,0.700036,1.361006,0.416132
7.766667,0.589093,1.988413,0.601309,1.861053,0.597558,1.731208,0.608516,1.559431,0.62527,1.314302,0.671557,1.12872,0.798982,0.95599,1.086127,0.701663,1.362937,0.419156
7.775,0.589207,1.988409,0.60138,1.861079,0.59755,1.73126,0.608299,1.559526,0.624656,1.314397,0.67077,1.128723,0.798226,0.95634,1.086628,0.703525,1.364976,0.422419
7.783333,0.589309,1.988442,0.601485,1.861124,0.597563,1.731302,0.60816,1.559643,0.624071,1.314401,0.669913,1.128766,0.797485,0.956736,1.0873,0.705606,1.366853,0.425803
7.791667,0.589465,1.988447,0.601591,1.861174,0.59759,1.731412,0.607949,1.559729,0.623482,1.314519,0.669018,1.128689,0.796667,0.956993,1.087592,0.707309,1.368532,0.428976
7.8,0.589609,1.988558,0.60174,1.861235,0.597631,1.731494,0.607772,1.559886,0.622907,1.314607,0.668095,1.12856,0.795756,0.957308,1.087771,0.709184,1.370311,0.432538
7.808333,0.589777,1.988557,0.601834,1.861282,0.597678,1.731575,0.607609,1.560028,0.62235,1.314805,0.667177,1.12856,0.794633,0.957752,1.087853,0.711039,1.371692,0.435605
7.816667,0.589908,1.988624,0.601966,1.861329,0.597687,1.731635,0.607452,1.560194,0.621865,1.314929,0.666106,1.128554,0.793492,0.958076,1.087946,0.71282,1.373167,0.438765
7.825,0.590093,1.988647,0.602084,1.861388,0.597697,1.731705,0.607243,1.56031,0.621266,1.314946,0.665088,1.128631,0.792419,0.95826,1.087899,0.714473,1.374456,0.441784
7.833333,0.590239,1.988645,0.602144,1.861424,0.597653,1.731804,0.606938,1.56039,0.620573,1.314942,0.664027,1.128593,0.79121,0.958205,1.087752,0.716047,1.375586,0.444711
7.841667,0.590334,1.988742,0.602173,1.861508,0.597578,1.731952,0.606557,1.56051,0.619688,1.315019,0.662901,1.128732,0.789863,0.958253,1.087535,0.717483,1.376736,0.447969
7.85,0.590389,1.988856,0.602117,1.861636,0.59739,1.732112,0.606107,1.560639,0.618658,1.315151,0.661712,1.128701,0.78849,0.958567,1.087182,0.718922,1.377979,0.451111
7.858333,0.590375,1.989024,0.602017,1.861808,0.597125,1.732244,0.605522,1.560802,0.617567,1.315323,0.660419,1.128692,0.787145,0.958803,1.086864,0.720632,1.37917,0.454058
7.866667,0.59035,1.989221,0.601874,1.861936,0.596801,1.732406,0.604895,1.560937,0.616476,1.315344,0.659107,1.12879,0.785786,0.959028,1.086621,0.722385,1.380306,0.457355
7.875,0.590234,1.989411,0.601659,1.862125,0.596418,1.732575,0.604159,1.560993,0.615494,1.315351,0.657644,1.128764,0.784399,0.959287,1.086465,0.724124,1.381431,0.460733
7.883333,0.59012,1.989549,0.601427,1.862198,0.596003,1.732705,0.603387,1.561076,0.614509,1.315281,0.65613,1.128824,0.782996,0.959341,1.086273,0.725894,1.382622,0.463886
7.891667,0.589956,1.98968,0.601122,1.862314,0.595535,1.732781,0.602615,1.561176,0.613375,1.315356,0.654649,1.128773,0.781571,0.959595,1.086152,0.727633,1.383942,0.467526
7.9,0.589794,1.98975,0.600829,1.862308,0.595054,1.732836,0.601918,1.561174,0.612155,1.315506,0.653197,1.128477,0.780187,0.959846,1.086021,0.72937,1.385118,0.470841
7.908333,0.589599,1.989735,0.600522,1.862239,0.594597,1.732836,0.601144,1.56111,0.610953,1.315594,0.65191,1.128303,0.778774,0.959935,1.085684,0.731123,1.386249,0.474309
7.916667,0.589385,1.989647,0.60024,1.862142,0.594182,1.73278,0.600466,1.561069,0.60982,1.315489,0.650521,1.128171,0.777292,0.959888,1.085408,0.732998,1.387511,0.477895
7.925,0.589171,1.989542,0.599913,1.861986,0.593743,1.732632,0.599825,1.560941,0.608717,1.315315,0.648951,1.127984,0.775831,0.959823,1.085096,0.734792,1.388585,0.481107
