,hip1,,hip2,,hip3,,femur1,,femur2,,femur3,,tibia1,,tibia2,,tibia3,
Time,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
23.358333,0.130013,2.907296,0.131425,2.837063,0.132933,2.712307,0.107792,2.372916,0.094341,2.061594,0.083031,1.796139,0.130456,1.437365,0.261394,1.129719,0.423339,0.774722
23.366667,0.130011,2.907254,0.134511,2.832851,0.13294,2.712353,0.107682,2.372932,0.094004,2.061581,0.082534,1.796143,0.12933,1.437027,0.259799,1.129201,0.42118,0.773826
23.375,0.130024,2.907293,0.131446,2.837115,0.132945,2.712377,0.107523,2.372893,0.093687,2.06152,0.08202,1.796126,0.128154,1.436664,0.258345,1.128764,0.418824,0.773194
23.383333,0.130035,2.907293,0.134491,2.832862,0.132957,2.712398,0.10742,2.372854,0.093368,2.061437,0.081506,1.796125,0.126956,1.43652,0.256767,1.128169,0.416625,0.772468
23.391667,0.130014,2.907297,0.131451,2.837113,0.132952,2.712399,0.107284,2.372819,0.093007,2.061398,0.081029,1.796029,0.125935,1.436136,0.255166,1.127433,0.414474,0.771639
23.4,0.13005,2.907307,0.134445,2.83288,0.132975,2.712389,0.107153,2.372723,0.092649,2.061296,0.080484,1.796005,0.124905,1.435687,0.253714,1.126853,0.412412,0.770912
23.408333,0.130035,2.9073,0.131461,2.837077,0.132945,2.712363,0.107005,2.37264,0.092304,2.061231,0.079919,1.795916,0.123756,1.435102,0.252312,1.126315,0.410302,0.770019
23.416667,0.130059,2.907307,0.134518,2.832804,0.132952,2.712312,0.106893,2.37255,0.09191,2.061137,0.079341,1.795801,0.122733,1.434626,0.250724,1.125622,0.408259,0.769177
23.425,0.13008,2.907311,0.13141,2.837068,0.132966,2.712299,0.106804,2.372393,0.091585,2.061018,0.078762,1.795704,0.121855,1.434189,0.249166,1.124937,0.406317,0.768313
23.433333,0.130073,2.907289,0.134454,2.832815,0.132966,2.712279,0.10663,2.372335,0.091201,2.060949,0.07822,1.795671,0.120806,1.433854,0.247596,1.124348,0.404324,0.767393
23.441667,0.130068,2.907289,0.13144,2.837037,0.132978,2.712276,0.106512,2.372252,0.090883,2.06093,0.077691,1.795673,0.119785,1.43337,0.246223,1.123823,0.402276,0.766628
23.45,0.130043,2.907283,0.134512,2.832811,0.132955,2.712295,0.106409,2.372212,0.090547,2.060919,0.077181,1.795654,0.118784,1.43304,0.244809,1.123201,0.40022,0.765869
23.458333,0.130059,2.907308,0.131446,2.837071,0.132956,2.712321,0.106306,2.3722,0.090235,2.060901,0.076704,1.79568,0.117725,1.432674,0.243338,1.122616,0.398223,0.765049
23.466667,0.130049,2.907311,0.134483,2.832864,0.132964,2.712344,0.106196,2.372182,0.089937,2.060916,0.076301,1.795695,0.11674,1.432252,0.241823,1.121955,0.396219,0.76431
23.475,0.130054,2.907289,0.131482,2.837087,0.132955,2.712374,0.106068,2.372162,0.089643,2.060932,0.075814,1.795707,0.115728,1.431898,0.240356,1.121489,0.394132,0.763513
23.483333,0.129963,2.907241,0.134463,2.832873,0.132945,2.712407,0.105967,2.372154,0.089359,2.060973,0.075369,1.795748,0.114756,1.431495,0.238877,1.120947,0.392207,0.762751
23.491667,0.130051,2.907296,0.131503,2.837066,0.132944,2.712417,0.105833,2.37211,0.089095,2.060953,0.074901,1.795734,0.1138,1.431019,0.237343,1.120325,0.390151,0.761823
23.5,0.129952,2.907234,0.134453,2.832871,0.132935,2.712413,0.105755,2.372056,0.088834,2.060938,0.074445,1.795697,0.112934,1.430658,0.235914,1.119807,0.388003,0.761178
23.508333,0.130043,2.907287,0.131469,2.837095,0.132952,2.712397,0.105634,2.371988,0.088542,2.060863,0.073959,1.795659,0.112063,1.430358,0.234506,1.119191,0.385906,0.760207
23.516667,0.130011,2.907281,0.134475,2.832871,0.132948,2.712402,0.105527,2.37192,0.088285,2.060811,0.073484,1.79557,0.111136,1.429937,0.233112,1.118584,0.383866,0.759294
23.525,0.129936,2.907223,0.131451,2.837092,0.132925,2.712374,0.105386,2.371831,0.088006,2.060697,0.072995,1.795497,0.110145,1.429487,0.231618,1.117896,0.381811,0.758456
23.533333,0.130018,2.907231,0.134435,2.832866,0.132917,2.712358,0.105273,2.371751,0.087712,2.060607,0.072563,1.795401,0.109215,1.42907,0.230145,1.117286,0.379749,0.7573
23.541667,0.129972,2.907227,0.13144,2.837031,0.132941,2.712318,0.105145,2.371633,0.087411,2.060501,0.072101,1.795291,0.10825,1.428609,0.228603,1.116612,0.377738,0.756447
23.55,0.130051,2.907291,0.134471,2.832812,0.132949,2.712311,0.105077,2.371577,0.0871,2.060439,0.071686,1.795242,0.107272,1.428125,0.227104,1.116114,0.37559,0.755635
23.558333,0.12999,2.907212,0.13144,2.837028,0.132922,2.712304,0.104958,2.371501,0.086829,2.060388,0.071278,1.795123,0.106272,1.427697,0.225749,1.11542,0.373338,0.754803
23.566667,0.130055,2.907274,0.134506,2.832763,0.132928,2.712305,0.104838,2.371457,0.086517,2.060319,0.070855,1.795072,0.105323,1.427305,0.224336,1.114798,0.37135,0.753974
23.575,0.130013,2.907237,0.131449,2.837059,0.132915,2.712308,0.104726,2.371422,0.086203,2.0603,0.070467,1.795063,0.104377,1.427029,0.22284,1.11417,0.369345,0.753001
23.583333,0.129977,2.90723,0.134475,2.832822,0.132922,2.712334,0.104621,2.371397,0.085918,2.060267,0.070056,1.795114,0.103521,1.426719,0.221373,1.113633,0.367196,0.752251
23.591667,0.130007,2.907242,0.131451,2.837054,0.132923,2.712365,0.104541,2.371393,0.085616,2.060279,0.069647,1.795152,0.10267,1.426396,0.219841,1.113121,0.365012,0.751306
23.6,0.129971,2.907245,0.134424,2.83286,0.13291,2.7124,0.104456,2.371388,0.085329,2.060278,0.069237,1.79521,0.101826,1.426112,0.218298,1.112474,0.36295,0.750547
23.608333,0.130042,2.90727,0.131443,2.837022,0.132901,2.712417,0.104367,2.371348,0.085084,2.060287,0.068824,1.795205,0.100946,1.425737,0.216816,1.111958,0.360715,0.749878
23.616667,0.130019,2.907264,0.134365,2.83291,0.132903,2.712433,0.104267,2.371329,0.084824,2.060244,0.06838,1.795169,0.099984,1.425265,0.215384,1.111432,0.358558,0.74904
23.625,0.130024,2.907256,0.131425,2.837081,0.132913,2.712405,0.10415,2.371233,0.084581,2.060218,0.067944,1.795143,0.09906,1.42484,0.213944,1.110813,0.356555,0.748224
23.633333,0.130009,2.907243,0.134434,2.83287,0.132904,2.712373,0.104077,2.371182,0.084327,2.060169,0.067487,1.795145,0.098123,1.424472,0.212501,1.110221,0.354328,0.747323
23.641667,0.13005,2.907264,0.131414,2.837052,0.132903,2.712364,0.103973,2.37109,0.084078,2.06012,0.067035,1.795088,0.097105,1.424041,0.210667,1.109995,0.352145,0.746472
23.65,0.130002,2.907236,0.134435,2.832833,0.132907,2.712342,0.103853,2.37102,0.083858,2.060034,0.066579,1.795073,0.096166,1.423735,0.209099,1.109436,0.350069,0.745638
23.658333,0.130024,2.907232,0.131422,2.83702,0.132905,2.7123,0.103744,2.370976,0.08358,2.060037,0.06611,1.794977,0.095212,1.423342,0.207589,1.10885,0.34794,0.744911
23.666667,0.130062,2.907259,0.134465,2.832771,0.13291,2.712299,0.103686,2.370889,0.083327,2.059957,0.065593,1.794914,0.094299,1.422961,0.206219,1.108292,0.345772,0.744083
23.675,0.130054,2.907258,0.131433,2.837035,0.132902,2.712299,0.103629,2.370831,0.08307,2.059931,0.065138,1.794836,0.093348,1.422644,0.204772,1.107662,0.343581,0.743193
23.683333,0.130057,2.907258,0.134476,2.8328,0.132899,2.712312,0.103529,2.3708,0.082768,2.0599,0.064667,1.79483,0.092483,1.422467,0.203341,1.107079,0.341598,0.742539
23.691667,0.130033,2.907245,0.131472,2.837019,0.132902,2.712319,0.103394,2.370756,0.082468,2.059871,0.064213,1.794739,0.091513,1.42203,0.201826,1.10653,0.33943,0.741777
23.7,0.130066,2.90728,0.134428,2.832843,0.132894,2.712343,0.103298,2.370756,0.082167,2.05983,0.063743,1.794753,0.090503,1.42173,0.200323,1.106051,0.337359,0.741074
23.708333,0.130011,2.907228,0.131453,2.83707,0.132885,2.712362,0.103167,2.37073,0.081784,2.059804,0.063221,1.794795,0.089416,1.421373,0.198821,1.105493,0.335351,0.740523
23.716667,0.129982,2.907213,0.134429,2.832859,0.132884,2.712398,0.103032,2.370724,0.081407,2.059774,0.062695,1.794797,0.088385,1.421021,0.197428,1.104993,0.333047,0.739742
23.725,0.129958,2.907216,0.131435,2.837045,0.132899,2.712402,0.102897,2.370662,0.081026,2.059744,0.062173,1.794816,0.08733,1.420776,0.195898,1.104591,0.330989,0.739034
23.733333,0.129967,2.907225,0.134404,2.832941,0.132892,2.712392,0.102768,2.370609,0.080624,2.059696,0.06167,1.794848,0.086309,1.4204,0.194425,1.104107,0.329052,0.738233
23.741667,0.129964,2.907223,0.131458,2.837055,0.132887,2.712401,0.102647,2.370554,0.080254,2.059619,0.061089,1.79484,0.08534,1.420031,0.192918,1.103546,0.327021,0.737443
23.75,0.130036,2.907258,0.134407,2.832898,0.132869,2.712394,0.102503,2.370453,0.079902,2.059578,0.060553,1.794845,0.084349,1.41963,0.191324,1.103028,0.324876,0.736779
23.758333,0.129995,2.907262,0.131479,2.837024,0.132865,2.712399,0.102386,2.370404,0.079525,2.059549,0.06001,1.794785,0.08331,1.419356,0.189788,1.102467,0.322684,0.736063
23.766667,0.12999,2.907259,0.134409,2.83287,0.132851,2.712386,0.102233,2.370295,0.079217,2.059466,0.059442,1.794685,0.082234,1.419039,0.188236,1.101968,0.320602,0.735389
23.775,0.130056,2.907272,0.131447,2.837051,0.132848,2.712364,0.102068,2.370196,0.078872,2.059447,0.058891,1.794572,0.081116,1.418697,0.186692,1.101459,0.318452,0.734518
23.783333,0.130078,2.907293,0.134471,2.832788,0.132849,2.712357,0.101937,2.370124,0.078549,2.059415,0.058322,1.794472,0.080035,1.41823,0.185215,1.10089,0.316413,0.733657
23.791667,0.13003,2.907267,0.131447,2.837036,0.132823,2.712345,0.101798,2.370039,0.078166,2.059405,0.057736,1.79443,0.07902,1.417809,0.18366,1.10046,0.314391,0.732959
23.8,0.130054,2.907277,0.134384,2.832855,0.132867,2.712329,0.101656,2.369982,0.077771,2.059362,0.057152,1.794419,0.07798,1.417436,0.182076,1.099997,0.312185,0.732255
23.808333,0.129942,2.907228,0.131468,2.837037,0.132852,2.712329,0.101475,2.369945,0.077384,2.059355,0.056594,1.794424,0.076837,1.417018,0.180493,1.099432,0.309913,0.731758
23.816667,0.130063,2.907284,0.134463,2.832809,0.132844,2.71235,0.101348,2.369911,0.077038,2.059316,0.055988,1.794396,0.075727,1.416744,0.178907,1.098961,0.307855,0.730915
23.825,0.130014,2.907267,0.131431,2.837041,0.13283,2.712361,0.101194,2.369874,0.076656,2.059291,0.055352,1.794399,0.074626,1.416557,0.177373,1.098512,0.305687,0.730071
23.833333,0.129926,2.907192,0.134487,2.832798,0.132821,2.712386,0.101069,2.369861,0.07634,2.059247,0.054806,1.794416,0.073625,1.416322,0.175822,1.098133,0.303431,0.729511
23.841667,0.129999,2.907251,0.131441,2.83706,0.132825,2.712394,0.10093,2.369822,0.075973,2.059162,0.054284,1.794433,0.072627,1.416029,0.174187,1.09762,0.301264,0.72879
23.85,0.129976,2.90723,0.134416,2.832893,0.132797,2.7124,0.100797,2.369769,0.075632,2.059076,0.053756,1.79442,0.071541,1.415559,0.172596,1.097062,0.299073,0.728078
23.858333,0.130041,2.907268,0.131451,2.837065,0.13281,2.712398,0.100639,2.369674,0.075262,2.059021,0.053235,1.794375,0.070392,1.415111,0.170976,1.096418,0.296701,0.727199
23.866667,0.129968,2.90722,0.13438,2.832886,0.132803,2.712372,0.100533,2.369603,0.074868,2.058901,0.052681,1.794262,0.069366,1.414692,0.169303,1.09587,0.294507,0.726426
23.875,0.129928,2.907192,0.13146,2.837037,0.132803,2.712336,0.100345,2.369474,0.074473,2.058849,0.052138,1.794111,0.068372,1.414398,0.167656,1.095285,0.29216,0.725526
23.883333,0.129938,2.907163,0.134429,2.832821,0.132823,2.712318,0.100246,2.369391,0.074102,2.058789,0.051624,1.794014,0.067237,1.413932,0.166067,1.094814,0.289902,0.724736
23.891667,0.129986,2.907213,0.131448,2.837044,0.132814,2.712311,0.100099,2.369309,0.073754,2.058754,0.051043,1.793935,0.066095,1.413533,0.164289,1.094148,0.287557,0.723867
23.9,0.129971,2.907183,0.134393,2.832802,0.132803,2.712317,0.09997,2.369263,0.073407,2.058795,0.050522,1.793935,0.065122,1.413257,0.162615,1.09357,0.285184,0.723182
23.908333,0.130022,2.907227,0.131464,2.837043,0.132806,2.712316,0.099812,2.369217,0.073123,2.058769,0.049997,1.793993,0.064113,1.413,0.161032,1.093027,0.282778,0.722607
23.916667,0.13008,2.907241,0.134355,2.832886,0.132802,2.712347,0.099706,2.369205,0.072811,2.058762,0.049478,1.794056,0.062988,1.412696,0.159361,1.092548,0.280414,0.721665
23.925,0.129988,2.907212,0.13147,2.837034,0.132784,2.712334,0.099553,2.369182,0.072516,2.058752,0.048928,1.794071,0.061803,1.412324,0.157613,1.09203,0.278158,0.720939
23.933333,0.130131,2.907266,0.134403,2.832856,0.132788,2.712355,0.099412,2.369117,0.072215,2.05873,0.048423,1.79408,0.060734,1.411856,0.155822,1.091497,0.275658,0.720072
23.941667,0.130053,2.907248,0.131465,2.837038,0.132792,2.712349,0.099271,2.369074,0.071881,2.058686,0.04787,1.794112,0.059718,1.411569,0.154108,1.090948,0.273297,0.719404
23.95,0.129979,2.907204,0.134456,2.83278,0.132768,2.712354,0.099149,2.369008,0.071543,2.058656,0.047297,1.794127,0.058682,1.41127,0.152337,1.090317,0.270931,0.718624
23.958333,0.129982,2.907221,0.131468,2.837054,0.132774,2.712331,0.098991,2.368967,0.071157,2.058562,0.04676,1.794079,0.057583,1.41087,0.150647,1.089709,0.268502,0.717879
23.966667,0.1299,2.90715,0.134421,2.832854,0.132769,2.712334,0.098839,2.368898,0.070812,2.058543,0.046195,1.794055,0.05642,1.410482,0.148881,1.089144,0.266151,0.717052
23.975,0.129953,2.907217,0.131471,2.837026,0.132749,2.712348,0.098734,2.368904,0.070453,2.058528,0.045593,1.794006,0.055305,1.410193,0.147147,1.088602,0.263837,0.716353
23.983333,0.129882,2.907165,0.134464,2.832835,0.132753,2.712352,0.098616,2.368837,0.070048,2.058473,0.045,1.793999,0.05425,1.410031,0.145513,1.088068,0.261245,0.715795
23.991667,0.130023,2.907216,0.131488,2.837047,0.132741,2.712368,0.098461,2.368784,0.069647,2.058436,0.044403,1.793975,0.053089,1.409596,0.143827,1.087524,0.258829,0.715109
24,0.130022,2.907231,0.134396,2.832864,0.132738,2.712361,0.098332,2.368758,0.069257,2.058355,0.043803,1.793904,0.051951,1.409231,0.141987,1.086987,0.256632,0.714376
24.008333,0.129983,2.907191,0.131484,2.837065,0.132737,2.712346,0.098206,2.368661,0.068851,2.058289,0.043203,1.793829,0.050828,1.408913,0.140349,1.086613,0.254102,0.713592
24.016667,0.129944,2.907183,0.134392,2.832839,0.13275,2.712341,0.098039,2.3686,0.068462,2.05825,0.042638,1.793808,0.049535,1.408734,0.13858,1.086103,0.251772,0.712886
24.025,0.129982,2.907211,0.131456,2.837046,0.132727,2.712319,0.097905,2.368556,0.068055,2.058204,0.042105,1.79377,0.048379,1.4084,0.136899,1.085683,0.249423,0.712165
24.033333,0.130055,2.907245,0.134419,2.832803,0.132721,2.712321,0.097736,2.368468,0.067669,2.058171,0.041511,1.79376,0.047266,1.408178,0.135204,1.085203,0.246938,0.711511
24.041667,0.129977,2.907181,0.131465,2.837045,0.132723,2.71232,0.097589,2.368432,0.067327,2.058114,0.040894,1.793736,0.046175,1.407811,0.133607,1.084778,0.244596,0.710915
24.05,0.129981,2.907184,0.134454,2.832801,0.132728,2.712331,0.097464,2.36835,0.066978,2.05809,0.040315,1.793703,0.044977,1.407487,0.131941,1.084441,0.242446,0.710294
24.058333,0.129991,2.907212,0.131489,2.837059,0.132712,2.71232,0.097292,2.368311,0.066582,2.058082,0.039748,1.793711,0.043777,1.407246,0.130348,1.084099,0.240089,0.70961
24.066667,0.129954,2.907189,0.134443,2.832842,0.132723,2.712313,0.097144,2.368262,0.066204,2.058095,0.039139,1.793733,0.042631,1.40695,0.128743,1.083749,0.237793,0.709038
24.075,0.129961,2.9072,0.131473,2.837036,0.132696,2.712308,0.09699,2.368211,0.065787,2.058098,0.038488,1.793749,0.041439,1.406545,0.127165,1.083343,0.23553,0.708626
24.083333,0.129924,2.907181,0.134439,2.832827,0.132688,2.712351,0.096856,2.368174,0.065424,2.058088,0.037874,1.793764,0.040362,1.406282,0.125597,1.082901,0.233139,0.707907
24.091667,0.129903,2.907161,0.131491,2.837057,0.132685,2.712341,0.096688,2.368102,0.065013,2.058005,0.037228,1.793774,0.039347,1.406032,0.12387,1.082438,0.231039,0.707179
24.1,0.129885,2.907161,0.134462,2.83279,0.132686,2.712348,0.096556,2.368066,0.064618,2.058,0.036604,1.793752,0.038261,1.405847,0.122034,1.082046,0.228946,0.70668
24.108333,0.129891,2.907142,0.131481,2.83708,0.13267,2.712328,0.09644,2.367996,0.064226,2.057946,0.036008,1.79374,0.03719,1.405607,0.120516,1.081672,0.226547,0.706164
24.116667,0.129886,2.907151,0.13442,2.832838,0.132669,2.712344,0.096262,2.36794,0.063867,2.057933,0.035424,1.793699,0.036022,1.405352,0.119035,1.081286,0.224299,0.705697
24.125,0.129932,2.907158,0.131469,2.837054,0.132686,2.712318,0.096143,2.367895,0.063463,2.05785,0.034873,1.793711,0.034903,1.40507,0.117258,1.080747,0.222324,0.705116
24.133333,0.129976,2.907187,0.134465,2.832789,0.132684,2.712319,0.096032,2.367814,0.0631,2.057801,0.034279,1.793728,0.033788,1.404782,0.115573,1.080266,0.220165,0.704579
24.141667,0.129898,2.907133,0.131462,2.837019,0.132698,2.712282,0.095879,2.367734,0.062725,2.057745,0.033705,1.793744,0.032734,1.404576,0.114122,1.080011,0.218021,0.704019
24.15,0.129945,2.907197,0.134457,2.832792,0.132706,2.712287,0.095779,2.367695,0.0624,2.057726,0.033155,1.793689,0.031639,1.404248,0.112596,1.079599,0.215866,0.703333
24.158333,0.130036,2.907236,0.131473,2.837056,0.132688,2.712276,0.095658,2.367622,0.06201,2.057668,0.032555,1.793609,0.030534,1.403869,0.111023,1.079048,0.213901,0.702767
24.166667,0.129924,2.907162,0.134343,2.832871,0.132691,2.712281,0.095508,2.36759,0.061661,2.057656,0.031994,1.793528,0.029545,1.403604,0.109418,1.078544,0.21173,0.70216
24.175,0.129895,2.907137,0.131488,2.837026,0.132692,2.71228,0.095373,2.367525,0.061334,2.057631,0.031417,1.793482,0.028681,1.403363,0.10796,1.078174,0.209657,0.701607
24.183333,0.129942,2.907165,0.134435,2.832801,0.132685,2.712284,0.095256,2.367455,0.06104,2.057585,0.030893,1.793458,0.027745,1.403062,0.106463,1.077709,0.207745,0.701135
24.191667,0.129987,2.907198,0.131438,2.837014,0.132691,2.712285,0.095091,2.367387,0.060697,2.057575,0.03035,1.793439,0.026743,1.402795,0.104972,1.077229,0.205594,0.700441
24.2,0.129973,2.9072,0.134408,2.832827,0.132692,2.7123,0.094967,2.367351,0.060395,2.05754,0.029892,1.793411,0.025742,1.402389,0.103496,1.076778,0.203745,0.699916
24.208333,0.129848,2.907131,0.131475,2.837043,0.132674,2.712305,0.094836,2.367287,0.060028,2.057513,0.029415,1.793412,0.024604,1.402083,0.102052,1.076357,0.201919,0.699531
24.216667,0.129935,2.907171,0.134384,2.832864,0.132674,2.712306,0.09475,2.367234,0.059737,2.057489,0.028972,1.793433,0.023646,1.401775,0.100648,1.075983,0.199791,0.698946
24.225,0.12989,2.907151,0.131465,2.837072,0.13268,2.712306,0.094591,2.367185,0.059415,2.057475,0.028501,1.793504,0.022757,1.40151,0.099194,1.075485,0.197734,0.698375
24.233333,0.12992,2.907185,0.134417,2.832852,0.132664,2.712324,0.094483,2.367148,0.059104,2.057453,0.028018,1.79359,0.021826,1.401167,0.097814,1.075064,0.195954,0.697696
24.241667,0.129938,2.907173,0.131471,2.837029,0.132639,2.712329,0.094354,2.367081,0.058822,2.057446,0.027527,1.793617,0.020866,1.400783,0.096448,1.07464,0.194082,0.697042
24.25,0.129903,2.907146,0.134335,2.832872,0.132649,2.712342,0.094207,2.367047,0.058522,2.057429,0.027026,1.793678,0.020001,1.400517,0.095143,1.074239,0.192172,0.696463
24.258333,0.1299,2.907125,0.131474,2.837023,0.132667,2.712324,0.094079,2.366958,0.05817,2.057374,0.026322,1.793901,0.019102,1.40025,0.093828,1.073807,0.190177,0.695837
24.266667,0.129968,2.907173,0.134409,2.832808,0.132659,2.712303,0.093959,2.36687,0.057878,2.057312,0.025883,1.793868,0.018185,1.399942,0.092501,1.07342,0.188381,0.695263
24.275,0.129983,2.907181,0.131446,2.837009,0.132663,2.712285,0.093814,2.366743,0.057556,2.057209,0.025416,1.793818,0.017335,1.399539,0.091158,1.072955,0.186603,0.694762
24.283333,0.129994,2.9072,0.134467,2.832738,0.132658,2.712268,0.093707,2.366697,0.057231,2.057146,0.024975,1.793733,0.016396,1.399009,0.089792,1.072555,0.184588,0.694035
24.291667,0.12988,2.907123,0.131466,2.836999,0.132663,2.712225,0.093553,2.366582,0.056951,2.057091,0.024528,1.793631,0.015497,1.398611,0.088243,1.072328,0.182771,0.693475
24.3,0.129923,2.907156,0.134403,2.832782,0.132667,2.712247,0.093452,2.366531,0.05665,2.057041,0.024323,1.793279,0.014832,1.398374,0.086971,1.072027,0.180926,0.69291
24.308333,0.129888,2.907172,0.131448,2.837021,0.132668,2.71225,0.093342,2.366518,0.056377,2.057007,0.023731,1.793505,0.014037,1.398133,0.085564,1.071511,0.179044,0.692107
24.316667,0.129883,2.907171,0.134392,2.832862,0.132659,2.712296,0.093235,2.366496,0.056094,2.056972,0.023336,1.793536,0.013076,1.397776,0.084237,1.071044,0.177225,0.69154
24.325,0.129923,2.907181,0.131477,2.837016,0.132648,2.712313,0.093109,2.366453,0.055808,2.056971,0.022897,1.793566,0.012137,1.397435,0.082948,1.070766,0.175402,0.691095
24.333333,0.129972,2.907194,0.134372,2.832851,0.132656,2.712361,0.092988,2.366491,0.055514,2.057,0.022507,1.793586,0.011229,1.397205,0.081738,1.070387,0.173498,0.690462
24.341667,0.129973,2.907182,0.131452,2.837055,0.132658,2.712363,0.09288,2.366463,0.055219,2.056966,0.022099,1.79359,0.010321,1.396881,0.080245,1.069766,0.171656,0.68993
24.35,0.12986,2.907151,0.134337,2.832863,0.132641,2.712371,0.092768,2.366393,0.054971,2.056929,0.021631,1.793587,0.0095,1.396594,0.078958,1.0693,0.169846,0.689432
24.358333,0.130002,2.907204,0.131439,2.837033,0.132638,2.712353,0.092645,2.366335,0.054692,2.056859,0.021245,1.793543,0.008638,1.396188,0.077651,1.069004,0.168,0.688827
24.366667,0.129983,2.907176,0.134388,2.832825,0.132665,2.712331,0.092498,2.366206,0.054402,2.056767,0.020776,1.793483,0.007642,1.395747,0.076285,1.068611,0.166262,0.688185
24.375,0.129883,2.907149,0.131418,2.83701,0.13266,2.712286,0.092378,2.366085,0.054101,2.056719,0.020332,1.793425,0.006679,1.395383,0.074836,1.068188,0.164313,0.687552
24.383333,0.129936,2.907151,0.134412,2.832781,0.132686,2.712241,0.092279,2.36601,0.05382,2.056653,0.020037,1.793119,0.005762,1.395052,0.073429,1.067571,0.162366,0.686977
24.391667,0.129929,2.907151,0.131442,2.836992,0.132683,2.712219,0.09217,2.365952,0.053514,2.056594,0.01959,1.793052,0.004964,1.394818,0.072135,1.067143,0.160532,0.686443
24.4,0.1299,2.907099,0.134383,2.832792,0.13269,2.712212,0.092062,2.365903,0.05325,2.056605,0.019082,1.793074,0.004135,1.394636,0.070779,1.066688,0.158671,0.685864
24.408333,0.129881,2.9071,0.130024,2.83649,0.132687,2.712219,0.091966,2.365872,0.052952,2.056614,0.018613,1.793045,0.003272,1.394346,0.069398,1.066418,0.156776,0.685304
24.416667,0.129887,2.907117,0.134406,2.832665,0.132679,2.71225,0.091814,2.365862,0.052675,2.056621,0.018119,1.793056,0.002337,1.393972,0.067999,1.066056,0.15491,0.684595
24.425,0.129859,2.907121,0.131433,2.837009,0.132673,2.712272,0.091711,2.365842,0.052398,2.056597,0.017631,1.793088,0.001337,1.39363,0.066571,1.06563,0.153094,0.68415
24.433333,0.129924,2.90713,0.134437,2.832766,0.132676,2.712292,0.091606,2.365833,0.052114,2.056652,0.017162,1.793059,0.000463,1.393371,0.065272,1.065318,0.151202,0.68378
24.441667,0.129892,2.907146,0.131446,2.837007,0.132672,2.712306,0.091466,2.365801,0.05183,2.056659,0.016715,1.793132,-0.00049,1.393267,0.06395,1.065047,0.149244,0.683357
24.45,0.129895,2.907109,0.134406,2.832818,0.132686,2.712319,0.091363,2.365803,0.051491,2.056662,0.016217,1.79318,-0.001554,1.393084,0.062499,1.064656,0.147296,0.682792
24.458333,0.129873,2.907115,0.131443,2.837023,0.132683,2.712324,0.091254,2.365754,0.05116,2.056663,0.015764,1.793202,-0.00256,1.392736,0.061025,1.064265,0.145391,0.682291
24.466667,0.129954,2.907178,0.134373,2.832865,0.132692,2.712319,0.091097,2.365688,0.050843,2.056607,0.015288,1.793186,-0.0034,1.392529,0.059608,1.063905,0.143525,0.681864
24.475,0.129892,2.907139,0.131429,2.83704,0.132689,2.712312,0.090967,2.365609,0.050492,2.056574,0.014634,1.793489,-0.004363,1.39215,0.058291,1.063591,0.141559,0.681228
24.483333,0.129962,2.907181,0.134356,2.832834,0.132695,2.712278,0.090834,2.365522,0.050194,2.056471,0.014076,1.793485,-0.00528,1.391903,0.056866,1.06326,0.139661,0.680608
24.491667,0.129847,2.907106,0.129963,2.836527,0.132696,2.71227,0.090687,2.365446,0.049831,2.056377,0.013769,1.793116,-0.006254,1.391617,0.05532,1.062768,0.137678,0.680129
24.5,0.129991,2.907184,0.13438,2.832617,0.132723,2.712234,0.090562,2.365383,0.049474,2.056273,0.013254,1.793053,-0.007332,1.391322,0.053842,1.062292,0.135418,0.680564
24.508333,0.129952,2.907155,0.129928,2.836524,0.13271,2.712232,0.090387,2.365292,0.049142,2.056181,0.012696,1.792992,-0.008369,1.391066,0.05252,1.06191,0.133382,0.680016
24.516667,0.129952,2.907151,0.134346,2.832631,0.132719,2.712215,0.090227,2.365234,0.048801,2.056181,0.012145,1.792948,-0.009246,1.390877,0.051202,1.061774,0.131641,0.679291
24.525,0.12995,2.907131,0.129938,2.836525,0.132721,2.712208,0.090048,2.365155,0.048461,2.056147,0.011579,1.792921,-0.010296,1.390593,0.049609,1.061438,0.129714,0.678813
24.533333,0.129949,2.907145,0.134352,2.832637,0.132742,2.712217,0.089934,2.365083,0.048133,2.056122,0.011088,1.792951,-0.011352,1.390365,0.048049,1.060965,0.127653,0.678555
24.541667,0.129943,2.907153,0.1314,2.837009,0.132728,2.712224,0.089769,2.365038,0.047756,2.056149,0.010388,1.793313,-0.012355,1.390141,0.046629,1.060675,0.125563,0.678194
24.55,0.130008,2.907187,0.134375,2.832791,0.132742,2.712254,0.089628,2.365027,0.047421,2.056149,0.009853,1.793338,-0.013338,1.389904,0.045225,1.060333,0.123653,0.677712
24.558333,0.129894,2.907134,0.12995,2.836517,0.132743,2.712262,0.089447,2.364983,0.04704,2.056141,0.009257,1.793928,-0.014384,1.389605,0.043782,1.059814,0.121702,0.677179
24.566667,0.129925,2.907137,0.13435,2.832707,0.132768,2.712277,0.089292,2.364955,0.046689,2.056133,0.00869,1.793926,-0.015327,1.389452,0.042245,1.059475,0.119641,0.67674
